Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,1:07PM ET,boxscore,L,,0-1,@,Jacksonville Jaguars,14.0,26.0,20.0,322.0,225.0,97.0,5.0,18.0,362.0,243.0,119.0,,-6.42,-4.79,-2.74
2,Sun,September 18,4:06PM ET,boxscore,W,,1-1,,Atlanta Falcons,21.0,18.0,24.0,428.0,265.0,163.0,1.0,14.0,223.0,108.0,115.0,,8.35,4.64,-6.67
3,Sun,September 25,4:06PM ET,boxscore,W,,2-1,,Arizona Cardinals,37.0,12.0,29.0,447.0,284.0,163.0,,15.0,266.0,176.0,90.0,2.0,18.62,12.66,-6.6
4,Sun,October 2,1:03PM ET,boxscore,L,OT,2-2,@,Washington Redskins,17.0,20.0,21.0,354.0,235.0,119.0,,26.0,352.0,211.0,141.0,1.0,12.22,-13.74,-1.89
5,Sun,October 9,1:02PM ET,boxscore,W,,3-2,@,St. Louis Rams,37.0,31.0,26.0,433.0,299.0,134.0,,20.0,386.0,309.0,77.0,2.0,15.27,-10.38,3.81
6,Sun,October 16,8:38PM ET,boxscore,W,,4-2,,Houston Texans,42.0,10.0,31.0,459.0,139.0,320.0,1.0,14.0,227.0,160.0,67.0,,30.9,4.02,0.02
7,Sun,October 23,4:06PM ET,boxscore,W,,5-2,,Dallas Cowboys,13.0,10.0,20.0,289.0,217.0,72.0,3.0,16.0,275.0,111.0,164.0,2.0,-12.95,17.19,-1.5
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 6,4:05PM ET,boxscore,W,,6-2,@,Arizona Cardinals,33.0,19.0,22.0,370.0,162.0,208.0,,23.0,378.0,307.0,71.0,4.0,16.19,5.25,-5.46
10,Sun,November 13,4:16PM ET,boxscore,W,,7-2,,St. Louis Rams,31.0,16.0,21.0,417.0,243.0,174.0,2.0,22.0,353.0,278.0,75.0,2.0,14.67,-3.74,0.09
11,Sun,November 20,4:05PM ET,boxscore,W,,8-2,@,San Francisco 49ers,27.0,25.0,21.0,373.0,228.0,145.0,,17.0,336.0,226.0,110.0,1.0,8.3,-7.2,0.97
12,Sun,November 27,4:16PM ET,boxscore,W,OT,9-2,,New York Giants,24.0,21.0,17.0,355.0,228.0,127.0,2.0,25.0,490.0,324.0,166.0,1.0,-6.3,-1.32,11.39
13,Mon,December 5,9:07PM ET,boxscore,W,,10-2,@,Philadelphia Eagles,42.0,0.0,14.0,194.0,98.0,96.0,,11.0,190.0,129.0,61.0,6.0,-7.09,56.0,-10.3
14,Sun,December 11,4:06PM ET,boxscore,W,,11-2,,San Francisco 49ers,41.0,3.0,31.0,438.0,253.0,185.0,1.0,8.0,113.0,51.0,62.0,2.0,25.9,22.89,-6.98
15,Sun,December 18,1:03PM ET,boxscore,W,,12-2,@,Tennessee Titans,28.0,24.0,26.0,459.0,276.0,183.0,,25.0,417.0,336.0,81.0,,26.62,-16.01,-3.51
16,Sat,December 24,4:17PM ET,boxscore,W,,13-2,,Indianapolis Colts,28.0,13.0,21.0,332.0,159.0,173.0,,20.0,387.0,344.0,43.0,1.0,15.16,-2.17,4.53
17,Sun,January 1,1:02PM ET,boxscore,L,,13-3,@,Green Bay Packers,17.0,23.0,17.0,245.0,147.0,98.0,2.0,21.0,314.0,246.0,68.0,3.0,-8.27,-0.75,4.45
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Division,Sat,January 14,4:35PM ET,boxscore,W,,14-3,,Washington Redskins,20.0,10.0,15.0,334.0,215.0,119.0,3.0,11.0,289.0,230.0,59.0,1.0,3.91,13.04,-6.59
Conf. Champ.,Sun,January 22,6:47PM ET,boxscore,W,,15-3,,Carolina Panthers,34.0,14.0,27.0,393.0,203.0,190.0,,11.0,212.0,176.0,36.0,4.0,9.01,21.35,-11.16
SuperBowl,Sun,February 5,6:27PM ET,boxscore,L,,15-4,N,Pittsburgh Steelers,10.0,21.0,20.0,396.0,259.0,137.0,1.0,14.0,339.0,158.0,181.0,2.0,-5.54,1.12,-7.56
