Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Matt Birk,30.0,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
2.0,E.J. Henderson,26.0,RLB,16,16,2,48,1,45,4,1,0,2,2,0,3.0,110.0,77.0,33.0,8.0,7.0,0,
3.0,Darren Sharper,31.0,SS,16,16,4,10,0,10,9,1,0,0,0,0,1.0,68.0,52.0,16.0,2.0,1.0,0,
4.0,Travis Taylor,28.0,WR,16,16,0,0,0,0,0,0,2,2,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5.0,Kevin Williams,26.0,RDT,16,16,0,0,0,0,6,0,0,3,0,1,5.0,36.0,28.0,8.0,11.0,12.0,0,"PB,AP-1"
6.0,Pat Williams,34.0,LDT,16,16,0,0,0,0,3,1,0,0,0,0,1.0,44.0,37.0,7.0,9.0,2.0,0,PB
7.0,Antoine Winfield,29.0,LCB,16,16,4,33,1,26,14,0,0,1,0,0,0.0,98.0,84.0,14.0,7.0,3.0,0,
8.0,Chester Taylor,27.0,RB,15,15,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
9.0,Kenechi Udeze,23.0,RDE,16,15,0,0,0,0,0,0,0,1,0,0,0.0,29.0,19.0,10.0,7.0,4.0,0,
10.0,Napoleon Harris,27.0,MLB,14,14,3,20,0,11,4,1,0,0,0,0,2.5,59.0,42.0,17.0,5.0,5.0,0,
11.0,Brad Johnson,38.0,QB,15,14,0,0,0,0,0,0,9,1,-9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
12.0,Dwight Smith,28.0,FS,15,14,4,81,0,47,7,1,0,1,5,0,1.0,79.0,63.0,16.0,4.0,2.0,0,
