Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,1:00PM ET,boxscore,L,,0-1,@,Chicago Bears,10.0,19.0,17.0,331.0,155.0,176.0,2.0,15.0,204.0,105.0,99.0,1.0,-11.26,-0.67,0.42
2,Sun,September 18,4:05PM ET,boxscore,W,,1-1,,Seattle Seahawks,27.0,7.0,25.0,373.0,184.0,189.0,,14.0,216.0,180.0,36.0,3.0,16.39,9.18,-7.67
3,Sun,September 25,8:20PM ET,boxscore,L,,1-2,@,Denver Broncos,10.0,11.0,13.0,267.0,179.0,88.0,3.0,14.0,261.0,160.0,101.0,,-16.39,13.59,-1.26
4,Mon,October 3,8:15PM ET,boxscore,W,,2-2,,Los Angeles Rams,24.0,9.0,13.0,327.0,239.0,88.0,,21.0,257.0,200.0,57.0,2.0,10.05,11.56,-7.93
5,Sun,October 9,4:05PM ET,boxscore,W,,3-2,@,Carolina Panthers,37.0,15.0,22.0,397.0,244.0,153.0,1.0,15.0,308.0,244.0,64.0,1.0,16.04,13.22,-7.82
6,Sun,October 16,1:00PM ET,boxscore,L,,3-3,@,Atlanta Falcons,14.0,28.0,21.0,346.0,296.0,50.0,3.0,18.0,289.0,121.0,168.0,,0.59,-11.56,1.69
7,Sun,October 23,4:25PM ET,boxscore,L,,3-4,,Kansas City Chiefs,23.0,44.0,25.0,444.0,343.0,101.0,3.0,24.0,529.0,417.0,112.0,2.0,3.59,-30.58,8.5
8,Sun,October 30,4:25PM ET,boxscore,W,,4-4,@,Los Angeles Rams,31.0,14.0,22.0,368.0,257.0,111.0,,16.0,223.0,167.0,56.0,,23.18,-3.37,-2.48
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 13,8:20PM ET,boxscore,W,,5-4,,Los Angeles Chargers,22.0,16.0,22.0,387.0,230.0,157.0,1.0,12.0,238.0,187.0,51.0,1.0,6.2,7.29,-5.38
11,Mon,November 21,8:15PM ET,boxscore,W,,6-4,@,Arizona Cardinals,38.0,10.0,21.0,387.0,228.0,159.0,,19.0,314.0,247.0,67.0,2.0,20.26,9.44,-1.43
12,Sun,November 27,4:25PM ET,boxscore,W,,7-4,,New Orleans Saints,13.0,0.0,21.0,317.0,221.0,96.0,,14.0,260.0,197.0,63.0,2.0,2.05,8.15,2.22
13,Sun,December 4,4:05PM ET,boxscore,W,,8-4,,Miami Dolphins,33.0,17.0,24.0,351.0,230.0,121.0,1.0,14.0,308.0,275.0,33.0,4.0,1.78,13.36,1.0
14,Sun,December 11,4:25PM ET,boxscore,W,,9-4,,Tampa Bay Buccaneers,35.0,7.0,24.0,404.0,195.0,209.0,1.0,18.0,322.0,253.0,69.0,3.0,18.39,13.41,-0.43
15,Thu,December 15,8:15PM ET,boxscore,W,,10-4,@,Seattle Seahawks,21.0,13.0,15.0,381.0,211.0,170.0,,16.0,277.0,207.0,70.0,1.0,9.75,11.24,-8.96
16,Sat,December 24,4:05PM ET,boxscore,W,,11-4,,Washington Commanders,37.0,20.0,14.0,371.0,218.0,153.0,1.0,21.0,349.0,270.0,79.0,2.0,9.41,2.45,3.02
17,Sun,January 1,4:05PM ET,boxscore,W,OT,12-4,@,Las Vegas Raiders,37.0,34.0,27.0,454.0,284.0,170.0,1.0,29.0,500.0,365.0,135.0,2.0,23.25,-13.83,-6.49
18,Sun,January 8,4:25PM ET,boxscore,W,,13-4,,Arizona Cardinals,38.0,13.0,21.0,311.0,142.0,169.0,,11.0,255.0,194.0,61.0,4.0,9.62,15.23,0.8
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,January 14,4:30PM ET,boxscore,W,,14-4,,Seattle Seahawks,41.0,23.0,24.0,505.0,324.0,181.0,,22.0,332.0,228.0,104.0,2.0,27.6,-6.41,-0.62
Division,Sun,January 22,6:30PM ET,boxscore,W,,15-4,,Dallas Cowboys,19.0,12.0,21.0,312.0,199.0,113.0,1.0,15.0,282.0,206.0,76.0,2.0,6.35,6.08,-4.19
Conf. Champ.,Sun,January 29,3:00PM ET,boxscore,L,,15-5,@,Philadelphia Eagles,7.0,31.0,11.0,164.0,83.0,81.0,3.0,25.0,269.0,121.0,148.0,,-15.56,-11.52,2.56
