Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,1:00PM ET,boxscore,W,,1-0,@,Minnesota Vikings,24.0,13.0,15.0,291.0,200.0,91.0,2.0,19.0,343.0,234.0,109.0,5.0,-7.79,6.3,11.25
2,Sun,September 23,1:12PM ET,boxscore,L,,1-1,@,Atlanta Falcons,16.0,24.0,18.0,359.0,270.0,89.0,1.0,16.0,377.0,256.0,121.0,2.0,7.62,-16.85,0.45
3,Sun,September 30,1:03PM ET,boxscore,L,,1-2,,Green Bay Packers,7.0,28.0,9.0,169.0,133.0,36.0,3.0,22.0,383.0,308.0,75.0,2.0,-18.29,-3.27,1.01
4,Sun,October 7,8:38PM ET,boxscore,L,,1-3,@,San Francisco 49ers,14.0,24.0,17.0,336.0,275.0,61.0,3.0,21.0,353.0,203.0,150.0,1.0,-7.38,-3.63,2.12
5,Sun,October 14,1:02PM ET,boxscore,L,,1-4,,New Orleans Saints,25.0,27.0,13.0,218.0,184.0,34.0,3.0,21.0,358.0,160.0,198.0,3.0,-22.71,4.92,13.33
6,Sun,October 21,1:01PM ET,boxscore,L,OT,1-5,@,Washington Redskins,14.0,17.0,19.0,342.0,218.0,124.0,4.0,16.0,443.0,345.0,98.0,2.0,-14.76,-0.04,12.65
7,Sun,October 28,1:02PM ET,boxscore,L,,1-6,,New York Jets,12.0,13.0,7.0,162.0,70.0,92.0,1.0,17.0,358.0,172.0,186.0,4.0,-27.81,28.69,-4.98
8,Sun,November 4,1:01PM ET,boxscore,L,,1-7,@,Miami Dolphins,6.0,23.0,12.0,281.0,178.0,103.0,1.0,17.0,337.0,278.0,59.0,1.0,-17.99,3.91,-0.92
9,Sun,November 11,1:02PM ET,boxscore,L,,1-8,@,St. Louis Rams,14.0,48.0,8.0,146.0,115.0,31.0,3.0,20.0,493.0,156.0,337.0,4.0,-25.69,-17.72,13.12
10,Sun,November 18,1:02PM ET,boxscore,L,OT,1-9,,San Francisco 49ers,22.0,25.0,14.0,280.0,177.0,103.0,,26.0,417.0,296.0,121.0,3.0,-4.06,-0.18,1.5
11,Sun,November 25,1:02PM ET,boxscore,L,,1-10,,Atlanta Falcons,7.0,10.0,14.0,247.0,151.0,96.0,2.0,13.0,239.0,94.0,145.0,,-16.47,6.84,4.84
12,Sun,December 2,1:03PM ET,boxscore,L,,1-11,@,New Orleans Saints,23.0,27.0,11.0,150.0,101.0,49.0,1.0,25.0,432.0,307.0,125.0,2.0,-7.43,-4.69,11.92
13,Sun,December 9,1:02PM ET,boxscore,L,,1-12,@,Buffalo Bills,24.0,25.0,17.0,231.0,153.0,78.0,2.0,18.0,369.0,267.0,102.0,1.0,-6.63,2.95,4.4
14,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
15,Sun,December 23,1:02PM ET,boxscore,L,,1-13,,St. Louis Rams,32.0,38.0,24.0,402.0,305.0,97.0,1.0,21.0,412.0,197.0,215.0,3.0,-2.69,-12.52,5.91
16,Sun,December 30,1:02PM ET,boxscore,L,,1-14,,Arizona Cardinals,7.0,30.0,20.0,318.0,223.0,95.0,2.0,16.0,331.0,173.0,158.0,,-15.51,-4.65,-3.43
17,Sun,January 6,1:02PM ET,boxscore,L,,1-15,,New England Patriots,6.0,38.0,18.0,322.0,129.0,193.0,6.0,16.0,298.0,196.0,102.0,3.0,-33.27,8.85,-2.88
