Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Tony Banks,28.0,QB,15,14,8-6-0,198,370,53.5,2386,10,2.7,10,2.7,106,38.6,85.0,6.4,5.77,12.1,159.1,71.3,29,173,7.27,5.55,4.92,1,1,
2.0,Jeff George,34.0,QB,2,2,0-2-0,23,42,54.8,168,0,0.0,3,7.1,6,31.3,17.0,4.0,0.79,7.3,84.0,34.6,6,38,12.5,2.71,-0.1,0,0,
3.0,Kent Graham,33.0,QB,3,0,,13,19,68.4,131,2,10.5,0,0.0,9,57.1,16.0,6.9,9.0,10.1,43.7,122.9,2,16,9.52,5.48,7.38,2,2,
4.0,Kevin Lockett,27.0,WR,16,0,,1,1,100.0,31,1,100.0,0,0.0,1,100.0,31.0,31.0,51.0,31.0,1.9,158.3,0,0,0.0,31.0,51.0,0,0,
5.0,Eric Metcalf,33.0,WR,10,0,,0,0,,0,0,,0,,0,,,,,,0.0,,1,2,100.0,-2.0,-2.0,0,0,
,Team Totals,,,16,16,8-8-0,235,432,54.4,2487,13,3.0,13,3.0,122,38.7,85.0,6.3,5.53,11.6,155.4,71.1,38,229,8.09,5.29,4.6,3,3,
