Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,223.0,105.0,47.1%,24.0,12.0,50.0%,64.0,33.0,51.6%
Opp. Stats,224.0,92.0,41.1%,30.0,14.0,46.7%,57.0,29.0,50.9%
Lg Rank Offense,,,5,,,16,,,20
Lg Rank Defense,,,25,,,8,,,10
