Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Nick Bolton,23.0,LB,4,4,0,0,0,0,1,0,0,0,0,0,0.0,40,18,22,2,2,0,
2.0,Michael Danna,26.0,DE,4,4,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,2,0,
3.0,George Karlaftis III,22.0,DE,4,4,0,0,0,0,1,0,0,2,2,0,3.0,19,10,9,3,7,0,
4.0,Trent McDuffie,23.0,CB,4,4,0,0,0,0,7,0,0,1,0,0,0.0,12,8,4,2,2,0,
5.0,Justin Reid,26.0,S,4,4,0,0,0,0,0,0,0,0,0,0,1.5,27,18,9,2,3,0,
6.0,L'Jarius Sneed,26.0,CB,4,4,0,0,0,0,3,1,0,0,0,0,0.0,17,14,3,0,0,0,
7.0,Leo Chenal,23.0,LB,4,3,0,0,0,0,0,1,0,0,0,0,0.0,15,8,7,1,1,0,
8.0,Mike Edwards,27.0,S,3,3,1,-1,0,0,2,0,0,0,0,0,0.0,12,7,5,0,0,0,
9.0,Willie Gay Jr.,25.0,LB,3,3,0,0,0,0,1,0,0,0,0,0,0.0,9,5,4,1,0,0,
10.0,Chris Jones,29.0,DT,3,3,0,0,0,0,1,1,0,0,0,0,0.5,8,4,4,0,5,0,
11.0,Patrick Mahomes,28.0,QB,3,3,0,0,0,0,0,0,2,3,-12,0,0.0,0,0,0,0,0,0,SB MVP
12.0,Creed Humphrey,24.0,C,2,2,0,0,0,0,0,0,2,0,-6,0,0.0,0,0,0,0,0,0,
13.0,Isiah Pacheco,24.0,RB,2,2,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,
14.0,Mike Pennel,32.0,DT,3,2,0,0,0,0,0,0,0,0,0,0,0.0,12,5,7,1,0,0,
15.0,Rashee Rice,23.0,WR,2,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
16.0,Chamarri Conner,23.0,DB,4,1,0,0,0,0,0,1,0,0,0,0,0.0,16,11,5,0,0,0,
17.0,Mecole Hardman,25.0,WR,1,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
18.0,Derrick Nnadi,27.0,DT,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
19.0,Drue Tranquill,28.0,LB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,21,16,5,1,0,0,
20.0,Felix Anudike-Uzomah,21.0,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,
21.0,Deon Bush,30.0,DB,3,0,1,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0,
22.0,Cole Christiansen,26.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
23.0,Matt Dickerson,28.0,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
24.0,Clyde Edwards-Helaire,24.0,RB,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
25.0,Neil Farrell,25.0,DL,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,
26.0,Malik Herring,26.0,DE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
27.0,Richie James,28.0,WR,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
28.0,Cam Jones,24.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
29.0,Nic Jones,22.0,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
30.0,Charles Omenihu,26.0,DE,3,0,0,0,0,0,0,1,0,0,0,0,1.0,3,1,2,0,1,0,
31.0,Jaylen Watson,25.0,CB,4,0,0,0,0,0,1,0,0,1,3,0,0.0,7,7,0,0,0,0,
32.0,Justin Watson,27.0,WR,2,0,0,0,0,0,0,0,0,2,2,0,0.0,0,0,0,0,0,0,
33.0,Tershawn Wharton,25.0,DT,4,0,0,0,0,0,0,0,0,0,0,0,1.0,7,2,5,1,1,0,
34.0,Joshua Williams,24.0,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
,Team Totals,,,4,4,2,-1,0,0,19,5,12,12,-11,0,7.0,255,150,105,15,24,0,
