Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Patrick Mahomes,28.0,QB,4,4,4-0-0,104,149,69.8,1051,6,4.0,1,0.7,53,50.6,52,7.1,7.56,10.1,262.8,100.3,5,19,3.25,6.7,7.19,2,2,SB MVP
,Team Totals,,,4,4,4-0-0,104,149,69.8,1032,6,4.0,1,0.7,53,50.6,52,6.2,7.56,10.1,258.0,100.5,5,19,3.25,5.61,6.1,2,2,
