Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Thu,September 5,8:38PM ET,boxscore,L,,0-1,,San Francisco 49ers,13.0,16.0,21.0,361.0,318.0,43.0,3.0,13.0,279.0,166.0,113.0,1.0,-4.72,-0.79,3.46
2,Sun,September 15,3:05PM ET,boxscore,W,,1-1,@,St. Louis Rams,26.0,21.0,16.0,394.0,291.0,103.0,1.0,18.0,352.0,260.0,92.0,4.0,3.39,4.55,-3.13
3,Sun,September 22,4:14PM ET,boxscore,W,,2-1,,Seattle Seahawks,9.0,6.0,21.0,351.0,257.0,94.0,,7.0,145.0,105.0,40.0,1.0,-2.43,13.27,-5.93
4,Sun,September 29,4:04PM ET,boxscore,L,,2-2,@,Arizona Cardinals,7.0,21.0,14.0,263.0,196.0,67.0,3.0,18.0,263.0,161.0,102.0,1.0,-21.35,0.97,6.43
5,Sun,October 6,1:03PM ET,boxscore,W,,3-2,@,Dallas Cowboys,21.0,17.0,16.0,316.0,212.0,104.0,2.0,20.0,340.0,245.0,95.0,,2.53,-1.18,0.17
6,Sun,October 13,1:03PM ET,boxscore,L,,3-3,,Atlanta Falcons,10.0,17.0,18.0,303.0,190.0,113.0,2.0,15.0,313.0,246.0,67.0,,3.13,-12.96,0.53
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Mon,October 28,9:08PM ET,boxscore,L,,3-4,@,Philadelphia Eagles,3.0,17.0,18.0,348.0,245.0,103.0,1.0,21.0,422.0,127.0,295.0,,-4.95,-7.97,3.24
9,Sun,November 3,8:39PM ET,boxscore,W,,4-4,,Jacksonville Jaguars,24.0,17.0,26.0,394.0,217.0,177.0,1.0,16.0,329.0,203.0,126.0,1.0,11.42,3.18,-3.72
10,Sun,November 10,1:00PM ET,boxscore,W,,5-4,@,Minnesota Vikings,27.0,20.0,26.0,460.0,291.0,169.0,1.0,17.0,356.0,132.0,224.0,2.0,6.06,2.37,-4.55
11,Sun,November 17,1:04PM ET,boxscore,W,,6-4,,Washington Redskins,19.0,17.0,21.0,299.0,211.0,88.0,3.0,12.0,166.0,106.0,60.0,2.0,-16.51,13.41,7.34
12,Sun,November 24,4:15PM ET,boxscore,L,,6-5,@,Houston Texans,14.0,16.0,19.0,369.0,201.0,168.0,3.0,12.0,212.0,89.0,123.0,1.0,-6.63,16.72,-9.19
13,Sun,December 1,1:03PM ET,boxscore,L,OT,6-6,,Tennessee Titans,29.0,32.0,24.0,345.0,283.0,62.0,,31.0,476.0,334.0,142.0,1.0,12.84,-20.69,3.93
14,Sun,December 8,1:02PM ET,boxscore,W,,7-6,@,Washington Redskins,27.0,21.0,16.0,316.0,205.0,111.0,,23.0,447.0,315.0,132.0,5.0,1.72,4.37,1.23
15,Sun,December 15,4:16PM ET,boxscore,W,,8-6,,Dallas Cowboys,37.0,7.0,20.0,377.0,220.0,157.0,,14.0,241.0,137.0,104.0,3.0,8.02,27.51,-6.13
16,Sun,December 22,1:00PM ET,boxscore,W,,9-6,@,Indianapolis Colts,44.0,27.0,24.0,469.0,366.0,103.0,3.0,20.0,399.0,349.0,50.0,2.0,15.73,3.68,-2.2
17,Sat,December 28,1:36PM ET,boxscore,W,OT,10-6,,Philadelphia Eagles,10.0,7.0,23.0,461.0,248.0,213.0,4.0,9.0,209.0,144.0,65.0,1.0,-3.33,10.8,-3.62
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 5,4:47PM ET,boxscore,L,,10-7,@,San Francisco 49ers,38.0,39.0,26.0,446.0,327.0,119.0,1.0,23.0,446.0,356.0,90.0,2.0,16.48,-17.44,4.0
