Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 11,7:10PM ET,boxscore,L,,0-1,@,Minnesota Vikings,19.0,29.0,19.0,344.0,284.0,60.0,,23.0,470.0,341.0,129.0,,10.01,-24.38,-0.89
2,Sun,September 17,1:00PM ET,boxscore,L,,0-2,,New England Patriots,20.0,36.0,20.0,429.0,348.0,81.0,,29.0,555.0,436.0,119.0,,12.16,-27.58,2.32
3,Sun,September 24,1:00PM ET,boxscore,W,,1-2,@,Carolina Panthers,34.0,13.0,21.0,362.0,213.0,149.0,,18.0,288.0,156.0,132.0,3.0,15.41,5.22,-1.34
4,Sun,October 1,9:30AM ET,boxscore,W,,2-2,@,Miami Dolphins,20.0,0.0,22.0,347.0,261.0,86.0,,11.0,186.0,128.0,58.0,1.0,6.94,16.04,-4.01
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 15,1:00PM ET,boxscore,W,,3-2,,Detroit Lions,52.0,38.0,19.0,379.0,186.0,193.0,3.0,18.0,347.0,281.0,66.0,5.0,-3.8,23.24,-5.33
7,Sun,October 22,1:00PM ET,boxscore,W,,4-2,@,Green Bay Packers,26.0,17.0,25.0,485.0,324.0,161.0,2.0,16.0,260.0,79.0,181.0,1.0,18.4,-6.05,-0.03
8,Sun,October 29,1:00PM ET,boxscore,W,,5-2,,Chicago Bears,20.0,12.0,19.0,387.0,286.0,101.0,2.0,17.0,307.0,150.0,157.0,1.0,-0.21,7.73,2.47
9,Sun,November 5,1:00PM ET,boxscore,W,,6-2,,Tampa Bay Buccaneers,30.0,10.0,21.0,407.0,256.0,151.0,2.0,14.0,200.0,113.0,87.0,1.0,15.06,12.23,-6.16
10,Sun,November 12,1:00PM ET,boxscore,W,,7-2,@,Buffalo Bills,47.0,10.0,32.0,482.0,184.0,298.0,1.0,10.0,198.0,129.0,69.0,1.0,27.89,13.18,-3.74
11,Sun,November 19,1:00PM ET,boxscore,W,OT,8-2,,Washington Redskins,34.0,31.0,27.0,535.0,375.0,160.0,1.0,24.0,456.0,300.0,156.0,,24.46,-18.03,-3.0
12,Sun,November 26,4:25PM ET,boxscore,L,,8-3,@,Los Angeles Rams,20.0,26.0,14.0,346.0,223.0,123.0,,24.0,415.0,327.0,88.0,1.0,4.47,-11.8,3.72
13,Sun,December 3,4:25PM ET,boxscore,W,,9-3,,Carolina Panthers,31.0,21.0,19.0,400.0,252.0,148.0,1.0,16.0,279.0,167.0,112.0,1.0,10.49,2.94,-1.64
14,Thu,December 7,8:25PM ET,boxscore,L,,9-4,@,Atlanta Falcons,17.0,20.0,18.0,306.0,256.0,50.0,1.0,26.0,343.0,211.0,132.0,3.0,3.22,-3.36,0.2
15,Sun,December 17,1:00PM ET,boxscore,W,,10-4,,New York Jets,31.0,19.0,23.0,412.0,281.0,131.0,3.0,19.0,294.0,170.0,124.0,2.0,6.75,2.56,3.82
16,Sun,December 24,1:00PM ET,boxscore,W,,11-4,,Atlanta Falcons,23.0,13.0,15.0,315.0,229.0,86.0,1.0,15.0,331.0,264.0,67.0,2.0,-6.78,13.63,3.54
17,Sun,December 31,4:25PM ET,boxscore,L,,11-5,@,Tampa Bay Buccaneers,24.0,31.0,18.0,323.0,231.0,92.0,1.0,28.0,455.0,345.0,110.0,3.0,7.18,-15.45,3.03
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 7,4:40PM ET,boxscore,W,,12-5,,Carolina Panthers,31.0,26.0,21.0,410.0,369.0,41.0,1.0,24.0,413.0,306.0,107.0,,15.88,-13.02,3.79
Division,Sun,January 14,4:40PM ET,boxscore,L,,12-6,@,Minnesota Vikings,24.0,29.0,23.0,358.0,278.0,80.0,2.0,24.0,403.0,308.0,95.0,1.0,5.49,-12.63,2.99
