Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Andrew Luck,27.0,QB,15,15,8-7-0,346,545,63.5,4240,31,5.7,13,2.4,206,48.5,64.0,7.8,7.84,12.3,282.7,96.4,65.9,41,268,7.0,6.78,6.84,4,4,
2.0,Scott Tolzien,29.0,QB,3,1,0-1-0,23,37,62.2,216,1,2.7,2,5.4,13,45.0,32.0,5.8,3.95,9.4,72.0,64.7,26.8,3,21,7.5,4.88,3.13,0,0,
3.0,Pat McAfee,29.0,P,16,0,,1,1,100.0,35,0,0.0,0,0.0,1,100.0,35.0,35.0,35.0,35.0,2.2,118.7,37.8,0,0,0.0,35.0,35.0,0,0,PB
4.0,Antonio Morrison,22.0,LB,16,4,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,8-8-0,370,584,63.4,4202,32,5.5,15,2.6,220,48.2,64.0,7.7,7.63,12.1,262.6,94.5,,44,289,7.01,6.69,6.64,4,4,
