Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,202.0,87.0,43.1%,18.0,8.0,44.4%,53.0,35.0,66.0%
Opp. Stats,193.0,80.0,41.5%,8.0,3.0,37.5%,50.0,25.0,50.0%
Lg Rank Offense,,,7,,,20,,,5
Lg Rank Defense,,,25,,,7,,,6
