Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
1.0,Sam Adams,27.0,LDT,16,16,0,0,0,0,6.0,0,0,1,0,0,2.0,27,23,4,7,0,"PB,AP-2"
2.0,Rob Burnett,33.0,LDE,16,16,1,3,0,3,4.0,3,0,5,0,0,10.5,49,39,10,9,0,AP-2
3.0,Mike Flynn,26.0,RG,16,16,0,0,0,0,,0,1,2,-18,0,0.0,0,0,0,0,0,
4.0,Kim Herring,25.0,SS,16,16,3,74,0,30,9.0,2,0,0,0,0,1.0,61,52,9,3,0,
5.0,Ray Lewis,25.0,MLB,16,16,2,1,0,1,6.0,0,0,3,0,0,3.0,137,108,29,14,0,"PB,AP-1,AP MVP-5,AP DPoY-1,AP CPoY-7"
6.0,Chris McAlister,23.0,RCB,16,16,4,165,1,98,14.0,0,0,1,0,0,0.0,41,35,6,1,0,
7.0,Michael McCrary,30.0,RDE,16,16,0,0,0,0,3.0,1,0,3,0,0,6.5,44,35,9,12,1,
8.0,Edwin Mulitalo,26.0,LG,16,16,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0,0,0,0,
9.0,Jamie Sharper,26.0,RLB,16,16,1,45,0,45,4.0,5,0,2,0,0,0.0,76,63,13,8,0,
10.0,Rod Woodson,35.0,FS,16,16,4,20,0,18,10.0,2,0,3,4,0,0.0,77,67,10,3,0,"PB,AP-2"
11.0,Peter Boulware,26.0,LLB,16,15,0,0,0,0,1.0,2,0,0,0,0,7.0,39,33,6,9,0,
12.0,Jonathan Ogden,26.0,LT,15,15,0,0,0,0,0.0,0,0,2,0,0,0.0,0,0,0,0,0,"PB,AP-1"
13.0,Tony Siragusa,33.0,RDT,15,15,0,0,0,0,3.0,0,0,1,0,0,0.0,27,20,7,4,0,
14.0,Duane Starks,26.0,LCB,15,15,6,125,0,64,23.0,0,1,2,0,0,0.0,49,45,4,0,0,
15.0,Jamal Lewis,21.0,RB,16,13,0,0,0,0,0.0,0,6,3,0,0,0.0,0,0,0,0,0,AP ORoY-2
16.0,Harry Swayne,35.0,RT,13,13,0,0,0,0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,
17.0,Tony Banks,27.0,QB,11,8,0,0,0,0,0.0,0,5,2,-2,0,0.0,0,0,0,0,0,
18.0,Trent Dilfer,28.0,QB,11,8,0,0,0,0,0.0,0,8,1,-7,0,0.0,0,0,0,0,0,AP CPoY-3
19.0,Travis Taylor,22.0,WR,9,8,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,
20.0,Obafemi Ayanbadejo,25.0,RB,8,4,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2,0,0,0,
21.0,Priest Holmes,27.0,RB,16,2,0,0,0,0,0.0,0,2,1,0,0,0.0,0,0,0,0,0,
22.0,Cornell Brown,25.0,LB,16,1,0,0,0,0,0.0,2,1,0,0,0,3.0,23,17,6,3,0,
23.0,Lional Dalton,25.0,DT,16,1,0,0,0,0,2.0,0,0,0,0,0,0.0,10,9,1,2,0,
24.0,James Trapp,31.0,DB,16,1,0,0,0,0,2.0,1,0,0,0,0,2.0,30,27,3,1,0,
25.0,Robert Bailey,32.0,DB,16,0,0,0,0,0,1.0,1,0,1,27,0,0.0,23,23,0,0,0,
26.0,O.J. Brigance,31.0,LB,16,0,0,0,0,0,0.0,1,0,1,0,0,0.0,12,10,2,0,0,
27.0,Anthony Davis,31.0,LB,14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,16,13,3,1,0,
28.0,Corey Harris,31.0,DB,16,0,2,44,0,42,4.0,3,1,0,0,0,0.0,52,49,3,1,0,
29.0,Brad Jackson,25.0,LB,10,0,0,0,0,0,0.0,1,0,2,0,0,0.0,12,12,0,1,0,
30.0,John Jones,25.0,TE,8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,1,2,0,0,
31.0,Clarence Love,24.0,DB,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2,2,0,0,0,
32.0,Anthony Mitchell,26.0,DB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,15,13,2,0,0,
33.0,Anthony Poindexter,24.0,DB,10,0,0,0,0,0,0.0,1,0,0,0,0,0.0,3,3,0,0,0,
34.0,Carl Powell,26.0,DE,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,
35.0,Kyle Richardson,27.0,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,
36.0,Matt Stover,32.0,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,2,0,0,0,"PB,AP-1"
37.0,Frank Wainright,33.0,TE,8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,0,0,0,
38.0,Keith Washington,28.0,DE,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,18,11,7,2,0,
39.0,Larry Webster,31.0,DT,5,0,0,0,0,0,0.0,0,0,1,0,0,0.0,5,4,1,0,0,
,Team Totals,,,16,16,23,477,1,98,92.0,26,26,42,4,0,35.0,858,721,137,81,1,
