Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Tony Banks,27.0,QB,11,8,5-3-0,150,274,54.7,1578,8,2.9,8,2.9,84,41.5,53,5.8,5.03,10.5,143.5,69.3,20,152,6.8,4.85,4.17,1,1,
2.0,Trent Dilfer,28.0,QB,11,8,7-1-0,134,226,59.3,1502,12,5.3,11,4.9,69,41.4,59,6.6,5.52,11.2,136.5,76.6,23,135,9.24,5.49,4.47,1,1,AP CPoY-3
3.0,Chris Redman,23.0,QB,2,0,,2,3,66.7,19,0,0.0,0,0.0,1,33.3,12,6.3,6.33,9.5,9.5,84.0,0,0,0.0,6.33,6.33,0,0,
4.0,Jermaine Lewis,26.0,WR,15,1,,1,1,100.0,3,0,0.0,0,0.0,1,100.0,3,3.0,3.0,3.0,0.2,79.2,0,0,0.0,3.0,3.0,0,0,
,Team Totals,,,16,16,12-4-0,287,504,56.9,2815,20,4.0,19,3.8,155,41.5,59,6.2,5.25,10.8,175.9,72.7,43,287,7.86,5.15,4.31,2,2,
