Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Marlon Mack,22.0,RB,2,2,33,194,1,10,48.5,29.0,5.9,97.0,16.5,3,2,6,3.0,0,0,33.3,6.0,1.0,3.0,66.7,2.0,35,5.7,200,1,0,
2.0,T.Y. Hilton,29.0,WR,2,2,0,0,0,0,,,,0.0,0.0,21,9,145,16.1,1,7,42.9,38.0,4.5,72.5,42.9,6.9,9,16.1,145,1,0,
3.0,Dontrelle Inman,29.0,WR,2,1,0,0,0,0,,,,0.0,0.0,8,8,108,13.5,1,7,100.0,21.0,4.0,54.0,100.0,13.5,8,13.5,108,1,0,
4.0,Eric Ebron,25.0,TE,2,1,0,0,0,0,,,,0.0,0.0,15,8,77,9.6,1,5,46.7,21.0,4.0,38.5,53.3,5.1,8,9.6,77,1,0,
5.0,Chester Rogers,24.0,WR,2,1,0,0,0,0,,,,0.0,0.0,11,9,76,8.4,0,5,63.6,16.0,4.5,38.0,81.8,6.9,9,8.4,76,0,0,
6.0,Andrew Luck,29.0,QB,2,2,10,46,0,2,50.0,10.0,4.6,23.0,5.0,0,0,0,,0,0,,,0.0,0.0,,,10,4.6,46,0,1,
7.0,Zach Pascal,24.0,WR,2,1,1,14,0,1,100.0,14.0,14.0,7.0,0.5,6,2,13,6.5,0,0,16.7,7.0,1.0,6.5,33.3,2.2,3,9.0,27,0,0,
8.0,Nyheim Hines,22.0,RB,1,0,3,24,0,1,66.7,14.0,8.0,24.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,8.0,24,0,0,
9.0,Jordan Wilkins,24.0,RB,2,0,2,9,0,0,50.0,6.0,4.5,4.5,1.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,2,4.5,9,0,0,
10.0,Mo Alie-Cox,25.0,TE,1,1,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
11.0,Ryan Hewitt,27.0,TE,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,2,2,49,287,1,14,51.0,29.0,5.9,143.5,24.5,67,38,425,11.2,3,24,49.3,38.0,19.0,212.5,56.7,6.3,87,8.2,712,4,1,
