Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Fri,September 6,8:15PM ET,boxscore,L,,0-1,@,Philadelphia Eagles,29.0,34.0,19.0,414.0,251.0,163.0,1.0,25.0,410.0,266.0,144.0,3.0,10.53,-11.27,-4.39
2,Sun,September 15,1:00PM ET,boxscore,W,,1-1,,Indianapolis Colts,16.0,10.0,19.0,383.0,122.0,261.0,1.0,19.0,338.0,198.0,140.0,3.0,3.59,1.85,1.56
3,Sun,September 22,1:00PM ET,boxscore,W,,2-1,@,Tennessee Titans,30.0,14.0,16.0,378.0,190.0,188.0,,18.0,237.0,204.0,33.0,3.0,4.57,9.81,-0.24
4,Sun,September 29,1:00PM ET,boxscore,L,,2-2,,Minnesota Vikings,29.0,31.0,24.0,465.0,379.0,86.0,4.0,22.0,374.0,254.0,120.0,3.0,-4.43,-0.52,1.45
5,Sun,October 6,4:25PM ET,boxscore,W,,3-2,@,Los Angeles Rams,24.0,19.0,19.0,328.0,202.0,126.0,1.0,24.0,370.0,236.0,134.0,2.0,2.84,0.39,2.74
6,Sun,October 13,1:00PM ET,boxscore,W,,4-2,,Arizona Cardinals,34.0,13.0,27.0,437.0,258.0,179.0,1.0,16.0,303.0,214.0,89.0,3.0,22.31,6.86,-3.96
7,Sun,October 20,1:00PM ET,boxscore,W,,5-2,,Houston Texans,24.0,22.0,18.0,277.0,195.0,82.0,3.0,15.0,197.0,55.0,142.0,,3.05,6.39,-5.98
8,Sun,October 27,1:00PM ET,boxscore,W,,6-2,@,Jacksonville Jaguars,30.0,27.0,22.0,422.0,252.0,170.0,1.0,19.0,390.0,299.0,91.0,2.0,10.14,-5.42,-1.46
9,Sun,November 3,4:25PM ET,boxscore,L,,6-3,,Detroit Lions,14.0,24.0,20.0,411.0,273.0,138.0,1.0,17.0,261.0,137.0,124.0,,3.7,-6.2,-6.04
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 17,1:00PM ET,boxscore,W,,7-3,@,Chicago Bears,20.0,19.0,19.0,366.0,260.0,106.0,1.0,23.0,391.0,212.0,179.0,,13.66,-16.11,2.17
12,Sun,November 24,4:25PM ET,boxscore,W,,8-3,,San Francisco 49ers,38.0,10.0,22.0,325.0,156.0,169.0,,11.0,241.0,197.0,44.0,3.0,12.2,19.42,-2.13
13,Thu,November 28,8:20PM ET,boxscore,W,,9-3,,Miami Dolphins,30.0,17.0,19.0,388.0,274.0,114.0,,21.0,375.0,336.0,39.0,1.0,14.75,-1.74,2.71
14,Thu,December 5,8:15PM ET,boxscore,L,,9-4,@,Detroit Lions,31.0,34.0,17.0,298.0,199.0,99.0,1.0,27.0,391.0,280.0,111.0,1.0,11.75,-13.69,-0.8
15,Sun,December 15,8:20PM ET,boxscore,W,,10-4,@,Seattle Seahawks,30.0,13.0,21.0,369.0,229.0,140.0,1.0,14.0,208.0,128.0,80.0,2.0,11.94,13.45,-9.51
16,Mon,December 23,8:15PM ET,boxscore,W,,11-4,,New Orleans Saints,34.0,0.0,24.0,404.0,216.0,188.0,,14.0,196.0,129.0,67.0,2.0,22.29,16.18,-3.84
17,Sun,December 29,4:25PM ET,boxscore,L,,11-5,@,Minnesota Vikings,25.0,27.0,17.0,271.0,167.0,104.0,1.0,26.0,441.0,372.0,69.0,1.0,2.07,-14.06,8.79
18,Sun,January 5,1:00PM ET,boxscore,L,,11-6,,Chicago Bears,22.0,24.0,20.0,367.0,184.0,183.0,2.0,16.0,224.0,141.0,83.0,2.0,-2.71,8.65,-8.37
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 12,4:30PM ET,boxscore,L,,11-7,@,Philadelphia Eagles,10.0,22.0,17.0,302.0,195.0,107.0,4.0,16.0,290.0,121.0,169.0,,-3.29,-3.17,-7.38
