Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,416,5973,1048.0,5.7,14,7,333,379.0,596,4051,29,7,6.6,198.0,434,1922,17,4.4,98.0,147.0,1247.0,37.0,194.0,38.7,7.2,Own 31.7,2:37,5.58,30.7,2.11
Opp. Stats,385,6001,987.0,6.1,30,14,318,328.0,541,4120,27,16,7.3,188.0,421,1881,18,4.5,94.0,115.0,1062.0,36.0,190.0,35.3,14.2,Own 25.2,2:27,5.3,31.7,2.01
Lg Rank Offense,7,6,,,4,7,13,,9,13,8,4,13.0,,11,6,6,10.0,,,,,,9.0,29.0,1,20,27.0,17.0,10.0
Lg Rank Defense,20,26,,,2,2,12,,6,24,20,9,32.0,,18,23,25,25.0,,,,,,16.0,4.0,2,4,3.0,18.0,20.0
