Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,377,5772,1114.0,5.2,30,16,336,412.0,620,4126,22,14,6.2,199.0,453,1646,17,3.6,98.0,83.0,644.0,39.0,195.0,35.4,14.9,Own 31.2,2:42,5.9,29.5,1.86
Opp. Stats,371,5828,1078.0,5.4,27,11,314,404.0,617,4076,27,16,6.2,198.0,421,1752,15,4.2,99.0,108.0,961.0,17.0,195.0,32.3,12.8,Own 28.5,2:35,5.7,29.8,1.83
Lg Rank Offense,13,13,,,28,31,13,,6,9,21,19,15.0,,17,24,9,30.0,,,,,,17.0,6.0,2,19,14.0,17.0,16.0
Lg Rank Defense,17,22,,,8,8,12,,28,26,25,11,18.0,,8,9,17,16.0,,,,,,23.0,13.0,14,5,6.0,16.0,14.0
