Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Lamar Jackson,26.0,QB,16,16,13-3-0,307,457,67.2,3678,24,5.3,7,1.5,167,48.2,80,8.0,8.41,12.0,229.9,102.7,65.4,37,218,7.49,7.0,7.34,1,0,"PB,AP-1,AP MVP-1,AP OPoY-4,AP CPoY-9"
2.0,Tyler Huntley,25.0,QB,5,1,0-1-0,21,37,56.8,203,3,8.1,0,0.0,13,41.5,27,5.5,7.11,9.7,40.6,99.3,57.5,4,28,9.76,4.27,5.73,0,0,
,Team Totals,,,17,17,13-4-0,328,494,66.4,3635,27,5.5,7,1.4,180,47.7,80,7.9,8.31,11.8,213.8,102.5,,41,246,7.66,6.79,7.21,1,0,
