Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Drew Brees,31.0,QB,1,1,0-1-0,39,60,65.0,404,2,3.3,0,0.0,23,52.5,40,6.7,7.4,10.4,404.0,95.4,1,7,1.64,6.51,7.16,0,0,
,Team Totals,,,1,1,0-1-0,39,60,65.0,397,2,3.3,0,0.0,23,52.5,40,6.7,7.4,10.4,397.0,95.4,1,7,1.64,6.51,7.16,0,0,
