Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jake Plummer,28.0,QB,16,16,5-11-0,284,530,53.6,2972,18,3.4,20,3.8,147,40.1,80,5.6,4.59,10.5,185.8,65.7,36,248,6.36,4.81,3.86,2,4,
2.0,Josh McCown,23.0,QB,2,0,,7,18,38.9,66,0,0.0,2,11.1,3,21.7,26,3.7,-1.33,9.4,33.0,10.2,5,50,21.74,0.7,-3.22,0,0,
,Team Totals,,,16,16,5-11-0,291,548,53.1,2740,18,3.3,22,4.0,150,39.4,80,5.5,4.39,10.4,171.3,63.7,41,298,6.96,4.65,3.58,2,4,
