Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Baker Mayfield,25.0,QB,2,2,1-1-0,44,71,62.0,467,4,5.6,1,1.4,23,44.4,40,6.6,7.07,10.6,233.5,94.0,1,8,1.39,6.38,6.86,0,0,
,Team Totals,,,2,2,1-1-0,44,71,62.0,459,4,5.6,1,1.4,23,44.4,40,5.5,7.07,10.6,229.5,74.6,1,8,1.39,5.16,4.5,0,0,
