Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Myles Garrett,25.0,LDE,2,2,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,1,2,0,
2.0,B.J. Goodson,27.0,MLB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,16,12,4,0,0,0,
3.0,Karl Joseph,27.0,SS,2,2,1,0,0,0,1,0,0,1,0,1,0.0,5,5,0,0,1,0,
4.0,Terrance Mitchell,28.0,RCB,2,2,0,0,0,0,1,0,0,0,0,0,0.0,13,10,3,0,0,0,
5.0,Larry Ogunjobi,26.0,RDT,2,2,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
6.0,Sheldon Richardson,30.0,LDT,2,2,0,0,0,0,1,0,0,0,0,0,0.0,6,4,2,0,2,0,
7.0,Sione Takitaki,25.0,RLB,2,2,1,23,0,23,1,0,0,0,0,0,0.0,8,5,3,0,0,0,
8.0,Adrian Clayborn,32.0,DE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,
9.0,Ronnie Harrison,23.0,SS,2,1,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,1,1,0,
10.0,Rashard Higgins,26.0,WR,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
11.0,Robert Jackson,27.0,DB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
12.0,Kevin Johnson,28.0,RCB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
13.0,Sheldrick Redwine,24.0,DB,1,1,1,30,0,30,1,0,0,0,0,0,0.0,3,2,1,0,0,0,
14.0,M.J. Stewart,25.0,DB,2,1,1,3,0,3,1,0,0,0,0,0,0.0,14,13,1,1,0,0,
15.0,Denzel Ward,23.0,LCB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
16.0,Tae Davis,24.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
17.0,Jordan Elliott,23.0,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
18.0,Porter Gustin,23.0,DE,2,0,1,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,
19.0,Charley Hughlett,30.0,LS,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
20.0,D'Ernest Johnson,24.0,RB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
21.0,Jacob Phillips,21.0,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
22.0,Andrew Sendejo,33.0,FS,2,0,0,0,0,0,1,0,0,0,0,0,0.0,6,4,2,0,0,0,
23.0,Malcolm Smith,31.0,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,
24.0,Vincent Taylor,26.0,DT,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,
25.0,Tavierre Thomas,24.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
26.0,Mack Wilson,22.0,LLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,
,Team Totals,,,2,2,5,56,0,30,9,0,1,1,0,1,1.0,133,98,35,4,6,0,
