Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,311,4609,968.0,4.8,34,15,266,257.0,450,2792,17,19,5.8,145.0,487,1817,14,3.7,99.0,103.0,913.0,22.0,192.0,28.1,17.2,Own 32.1,2:31,5.19,23.9,1.51
Opp. Stats,261,4787,1014.0,4.7,36,14,283,319.0,529,3335,12,22,5.8,171.0,441,1452,11,3.3,82.0,98.0,766.0,30.0,194.0,25.3,17.0,Own 30.9,2:32,5.4,24.6,1.23
Lg Rank Offense,17,24,,,27,25,25,,30,26,20,21,17.0,,8,17,14,27.0,,,,,,17.0,5.0,13,20,28.0,26.0,16.0
Lg Rank Defense,3,10,,,6,5,12,,24,19,2,7,16.0,,11,5,10,2.0,,,,,,29.0,5.0,12,13,13.0,8.0,4.0
