Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,231.0,88.0,38.1%,42.0,23.0,54.8%,56.0,30.0,53.6%
Opp. Stats,215.0,85.0,39.5%,18.0,8.0,44.4%,58.0,32.0,55.2%
Lg Rank Offense,,,19,,,8,,,18
Lg Rank Defense,,,19,,,12,,,16
