Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,375,4734,991.0,4.8,27,13,264,304.0,528,3061,20,14,5.5,153.0,434,1673,15,3.9,98.0,78.0,610.0,13.0,203.0,30.5,11.3,Own 33.4,2:15,5.03,23.3,1.63
Opp. Stats,350,5355,1087.0,4.9,32,10,314,383.0,622,3859,21,22,5.9,208.0,437,1496,16,3.4,93.0,100.0,827.0,13.0,207.0,30.4,14.0,Own 30.8,2:30,5.4,25.9,1.63
Lg Rank Offense,14,26,,,21,26,27,,14,21,16,15,25.0,,15,24,14,27.0,,,,,,23.0,22.0,1,32,31.0,28.0,24.0
Lg Rank Defense,16,21,,,2,16,23,,32,30,18,3,10.0,,16,5,21,3.0,,,,,,25.0,12.0,19,7,7.0,8.0,9.0
