Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Lance Briggs,28.0,RLB,16,16,3,12,0,9,11,1,0,2,21,1,0.5,110,90,20,8.0,2.0,0,PB
2.0,Alex Brown,29.0,RDE,16,16,1,-2,0,-2,5,1,0,1,18,0,6.0,44,42,2,19.0,18.0,0,
3.0,Desmond Clark,31.0,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
4.0,Matt Forte,23.0,RB,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,AP ORoY-4
5.0,Adewale Ogunleye,31.0,LDE,16,16,1,0,0,0,5,0,0,0,0,0,5.0,62,48,14,13.0,10.0,1,
6.0,Kevin Payne,25.0,SS,16,16,4,147,0,50,7,0,0,0,0,0,1.0,89,74,15,3.0,1.0,0,
7.0,Brian Urlacher,30.0,MLB,16,16,2,11,0,11,9,0,0,1,0,0,0.0,93,79,14,10.0,3.0,0,
8.0,Mike Brown,30.0,FS,15,15,2,0,0,0,8,0,0,0,0,0,1.0,74,58,16,3.0,4.0,0,
9.0,Kyle Orton,26.0,QB,15,15,0,0,0,0,0,0,6,1,-13,0,0.0,0,0,0,0.0,0.0,0,
10.0,Charles Tillman,27.0,LCB,15,15,3,52,1,26,17,4,0,0,0,0,0.0,93,81,12,1.0,1.0,0,
11.0,Tommie Harris,25.0,LDT,14,13,0,0,0,0,0,0,1,1,0,0,5.0,37,33,4,11.0,11.0,0,
12.0,Rashied Davis,29.0,WR,16,12,0,0,0,0,0,0,0,1,0,1,0.0,6,5,1,0.0,0.0,0,
13.0,Dusty Dvoracek,27.0,RDT,12,12,0,0,0,0,1,0,0,0,0,0,0.0,29,23,6,7.0,1.0,0,
14.0,Corey Graham,23.0,RCB,16,9,1,6,0,6,8,1,0,1,0,0,0.0,90,76,14,3.0,0.0,0,
15.0,Nick Roach,23.0,LLB,14,9,0,0,0,0,2,0,0,1,0,0,0.0,39,30,9,3.0,0.0,0,
16.0,Devin Hester,26.0,WR,15,8,0,0,0,0,0,0,5,2,0,0,0.0,1,1,0,0.0,0.0,0,
17.0,Jason McKie,28.0,FB,11,8,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
18.0,Greg Olsen,23.0,TE,16,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
19.0,Nathan Vasher,27.0,RCB,8,7,1,0,0,0,8,0,0,0,0,0,0.0,22,21,1,0.0,0.0,0,
20.0,Hunter Hillenmeyer,28.0,LLB,13,6,0,0,0,0,2,0,0,0,0,0,1.0,18,14,4,1.0,1.0,0,
21.0,Anthony Adams,28.0,DE,9,4,0,0,0,0,0,0,0,0,0,0,0.0,21,14,7,0.0,1.0,0,
22.0,Jason Davis,25.0,RB,5,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,
23.0,Israel Idonije,28.0,DE,16,3,0,0,0,0,6,0,0,0,0,0,3.5,24,22,2,5.0,10.0,0,
24.0,Danieal Manning,26.0,DB,14,1,1,42,0,42,4,0,2,0,0,0,1.0,33,28,5,1.0,3.0,0,
25.0,Trumaine McBride,23.0,DB,16,1,1,0,0,0,2,0,0,0,0,0,0.0,11,10,1,1.0,0.0,0,
26.0,Brandon McGowan,25.0,DB,2,1,0,0,0,0,1,0,0,0,0,0,0.0,4,2,2,0.0,0.0,0,
27.0,Mark Anderson,25.0,DE,16,0,0,0,0,0,3,0,0,1,0,0,1.0,18,10,8,2.0,6.0,0,
28.0,Earl Bennett,21.0,WR,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
29.0,Zackary Bowman,24.0,DB,1,0,1,0,0,0,1,0,0,1,0,1,0.0,2,1,1,0.0,0.0,0,
30.0,Mark Bradley,26.0,WR,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
31.0,Dan Buenning,27.0,G,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
32.0,Kellen Davis,23.0,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,
33.0,Robbie Gould,26.0,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
34.0,Marcus Hamilton,24.0,DB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0.0,0.0,0,
35.0,Marcus Harrison,24.0,DT,16,0,0,0,0,0,2,0,0,0,0,0,2.0,28,24,4,6.0,5.0,0,
36.0,Kevin Jones,26.0,RB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
37.0,Joey LaRocque,22.0,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,0,0.0,0.0,0,
