Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jameis Winston,22.0,QB,16,16,9-7-0,345,567,60.8,4090,28,4.9,18,3.2,216,47.8,45,7.2,6.77,11.9,255.6,86.1,59.5,35,239,5.81,6.4,5.98,1,3,
2.0,Mike Glennon,27.0,QB,2,0,,10,11,90.9,75,1,9.1,0,0.0,6,81.8,13,6.8,8.64,7.5,37.5,125.4,96.3,0,0,0.0,6.82,8.64,0,0,
,Team Totals,,,16,16,9-7-0,355,578,61.4,3926,29,5.0,18,3.1,222,48.5,45,7.2,6.81,11.7,245.4,87.0,,35,239,5.71,6.4,6.03,1,3,
