Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Jerome Bettis,28.0,RB,16,16,355,1341,8,72,47.3,30.0,3.8,83.8,22.2,19,13,97,7.5,0,5,47.4,25.0,0.8,6.1,68.4,5.1,368,3.9,1438,8,1,
2.0,Hines Ward,24.0,WR,16,15,4,53,0,2,50.0,23.0,13.3,3.3,0.3,84,48,672,14.0,4,31,48.8,77.0,3.0,42.0,57.1,8.0,52,13.9,725,4,2,
3.0,Bobby Shaw,25.0,WR,16,0,0,0,0,0,,,,0.0,0.0,69,40,672,16.8,4,31,53.6,45.0,2.5,42.0,58.0,9.7,40,16.8,672,4,2,
4.0,Kordell Stewart,28.0,QB,16,11,78,436,7,29,46.2,45.0,5.6,27.3,4.9,0,0,0,,0,0,,,0.0,0.0,,,78,5.6,436,7,8,AP CPoY-12
5.0,Richard Huntley,28.0,RB,13,0,46,215,3,13,41.3,30.0,4.7,16.5,3.5,19,10,91,9.1,0,4,31.6,19.0,0.8,7.0,52.6,4.8,56,5.5,306,3,1,
6.0,Plaxico Burress,23.0,WR,12,9,0,0,0,0,,,,0.0,0.0,65,22,273,12.4,0,13,30.8,39.0,1.8,22.8,33.8,4.2,22,12.4,273,0,1,
7.0,Chris Fuamatu-Ma'afala,23.0,RB,7,1,21,149,1,6,52.4,23.0,7.1,21.3,3.0,16,11,107,9.7,0,6,43.8,25.0,1.6,15.3,68.8,6.7,32,8.0,256,1,0,
8.0,Courtney Hawkins,31.0,WR,13,5,0,0,0,0,,,,0.0,0.0,43,19,238,12.5,1,10,32.6,33.0,1.5,18.3,44.2,5.5,19,12.5,238,1,0,
9.0,Troy Edwards,23.0,WR,14,1,3,4,0,0,0.0,15.0,1.3,0.3,0.2,44,18,215,11.9,0,11,31.8,27.0,1.3,15.4,40.9,4.9,21,10.4,219,0,1,
10.0,Mark Bruener,28.0,TE,16,16,0,0,0,0,,,,0.0,0.0,34,17,192,11.3,3,11,41.2,30.0,1.1,12.0,50.0,5.6,17,11.3,192,3,0,
11.0,Cory Geason,25.0,TE,9,3,0,0,0,0,,,,0.0,0.0,4,3,66,22.0,0,2,75.0,36.0,0.3,7.3,75.0,16.5,3,22.0,66,0,0,
12.0,Dan Kreider,23.0,FB,10,7,2,24,0,1,50.0,22.0,12.0,2.4,0.2,8,5,42,8.4,0,2,50.0,14.0,0.5,4.2,62.5,5.3,7,9.4,66,0,0,
13.0,Jon Witman,28.0,FB,6,5,3,5,0,0,0.0,2.0,1.7,0.8,0.5,7,5,33,6.6,0,2,57.1,11.0,0.8,5.5,71.4,4.7,8,4.8,38,0,0,
14.0,Will Blackwell,25.0,WR,5,0,0,0,0,0,,,,0.0,0.0,3,2,23,11.5,0,1,66.7,14.0,0.4,4.6,66.7,7.7,2,11.5,23,0,0,
15.0,Matt Cushing,25.0,TE,7,1,0,0,0,0,,,,0.0,0.0,5,4,17,4.3,0,0,0.0,5.0,0.6,2.4,80.0,3.4,4,4.3,17,0,0,
16.0,Amos Zereoue,24.0,RB,12,0,6,14,0,1,16.7,11.0,2.3,1.2,0.5,0,0,0,,0,0,,,0.0,0.0,,,6,2.3,14,0,0,
17.0,Kent Graham,32.0,QB,12,5,8,7,0,0,12.5,7.0,0.9,0.6,0.7,0,0,0,,0,0,,,0.0,0.0,,,8,0.9,7,0,1,
18.0,Malcolm Johnson,23.0,WR,4,0,0,0,0,0,,,,0.0,0.0,8,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
19.0,Josh Miller,30.0,P,16,0,1,0,0,0,0.0,,0.0,0.0,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,0.0,0,0,1,
20.0,Jerame Tuman,24.0,TE,16,1,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,16,16,527,2248,19,124,45.4,45.0,4.3,140.5,32.9,430,217,2738,12.6,12,129,40.7,77.0,13.6,171.1,50.5,6.4,744,6.7,4986,31,18,
