Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,220.0,68.0,30.9%,13.0,9.0,69.2%,46.0,25.0,54.3%
Opp. Stats,232.0,71.0,30.6%,13.0,7.0,53.8%,46.0,14.0,30.4%
Lg Rank Offense,,,29,,,3,,,7
Lg Rank Defense,,,2,,,24,,,1
