Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Chris Chandler,35.0,QB,14,13,4-9-0,192,331,58.0,2236,10,3.0,12,3.6,106,39.9,55,6.8,5.73,11.6,159.7,73.5,40,251,10.78,5.35,4.43,1,2,
2.0,Danny Kanell,27.0,QB,5,1,0-1-0,57,116,49.1,524,2,1.7,5,4.3,30,31.5,35,4.5,2.92,9.2,104.8,49.6,8,60,6.45,3.74,2.25,0,0,
3.0,Doug Johnson,23.0,QB,4,2,0-2-0,36,67,53.7,406,2,3.0,3,4.5,21,36.3,26,6.1,4.64,11.3,101.5,63.4,13,75,16.25,4.14,2.95,0,0,
,Team Totals,,,16,16,4-12-0,285,514,55.4,2780,14,2.7,20,3.9,157,37.6,55,6.2,4.95,11.1,173.8,66.8,61,386,10.61,4.83,3.76,1,2,
