Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,David Carr,26.0,QB,16,16,2-14-0,256,423,60.5,2488,14,3.3,11,2.6,139,41.1,53.0,5.9,5.37,9.7,155.5,77.2,68,424,13.85,4.2,3.77,0,1,
2.0,Tony Banks,32.0,QB,2,0,,14,25,56.0,173,1,4.0,2,8.0,7,44.0,31.0,6.9,4.12,12.4,86.5,57.6,0,0,0.0,6.92,4.12,0,0,
3.0,Domanick Williams,25.0,RB,11,11,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,2-14-0,270,449,60.1,2237,15,3.3,13,2.9,146,41.2,53.0,5.9,5.29,9.9,139.8,76.0,68,424,13.15,4.33,3.78,0,1,
