Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,260,4053,954.0,4.2,24,11,243,270.0,449,2237,15,13,4.3,142.0,437,1816,9,4.2,89.0,106.0,854.0,12.0,173.0,28.9,12.7,Own 32.6,2:39,5.71,23.3,1.42
Opp. Stats,431,5824,1012.0,5.8,16,9,348,304.0,469,3521,24,7,7.0,188.0,506,2303,21,4.6,123.0,105.0,846.0,37.0,174.0,42.0,7.5,Own 30.4,2:59,6.0,33.4,2.29
Lg Rank Offense,26,30,,,10,12,29,,28,30,26,7,32.0,,19,15,25,11.0,,,,,,17.0,21.0,8,9,9.0,28.0,23.0
Lg Rank Defense,32,31,,,32,27,32,,4,24,26,31,31.0,,28,32,29,30.0,,,,,,1.0,32.0,11,32,32.0,32.0,32.0
