Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,335,5814,1035.0,5.6,27,13,352,378.0,605,4366,26,14,6.8,243.0,390,1448,8,3.7,76.0,104.0,795.0,33.0,175.0,33.7,15.4,Own 27.6,2:43,6.13,33.1,1.79
Opp. Stats,382,6049,1011.0,6.0,26,13,327,371.0,549,4169,22,13,7.3,202.0,440,1880,17,4.3,102.0,109.0,937.0,23.0,175.0,38.9,13.1,Own 29.3,2:47,6.0,34.6,2.13
Lg Rank Offense,18,9,,,26,28,2,,3,4,10,20,10.0,,26,27,25,27.0,,,,,,16.0,3.0,21,11,3.0,7.0,15.0
Lg Rank Defense,22,32,,,7,2,26,,14,32,12,15,31.0,,20,23,30,24.0,,,,,,5.0,9.0,21,23,23.0,32.0,31.0
