Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Alex Smith,34.0,QB,10,10,6-4-0,205,328,62.5,2180,10,3.0,5,1.5,106,43.7,52,6.6,6.57,10.6,218.0,85.7,46.9,22,121,6.29,5.88,5.81,0,0,
2.0,Josh Johnson,32.0,QB,4,3,1-2-0,52,91,57.1,590,3,3.3,4,4.4,29,42.0,79,6.5,5.16,11.3,147.5,69.4,47.4,9,67,9.0,5.23,4.03,1,1,
3.0,Colt McCoy,32.0,QB,3,2,0-2-0,34,54,63.0,372,3,5.6,3,5.6,17,45.0,53,6.9,5.5,10.9,124.0,78.6,38.8,6,36,10.0,5.6,4.35,0,0,
4.0,Mark Sanchez,32.0,QB,2,1,0-1-0,19,35,54.3,138,0,0.0,3,8.6,3,21.4,20,3.9,0.09,7.3,69.0,28.0,4.5,7,42,16.67,2.29,-0.93,0,0,
5.0,Tress Way,28.0,P,16,0,,1,1,100.0,7,0,0.0,0,0.0,1,,7,7.0,7.0,7.0,0.4,95.8,,0,0,0.0,7.0,7.0,0,0,
,Team Totals,,,16,16,7-9-0,311,509,61.1,3021,16,3.1,15,2.9,156,41.8,79,6.5,5.76,10.6,188.8,78.1,,44,266,7.96,5.46,4.82,1,1,
