Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Darren McFadden,28.0,RB,16,10,239,1089,3,53,50.2,50.0,4.6,68.1,14.9,53,40,328,8.2,0,12,41.5,21.0,2.5,20.5,75.5,6.2,279,5.1,1417,3,3,
2.0,Terrance Williams,26.0,WR,16,13,0,0,0,0,,,,0.0,0.0,93,52,840,16.2,3,36,51.6,42.0,3.3,52.5,55.9,9.0,52,16.2,840,3,0,
3.0,Jason Witten,33.0,TE,16,16,0,0,0,0,,,,0.0,0.0,104,77,713,9.3,3,37,55.8,35.0,4.8,44.6,74.0,6.9,77,9.3,713,3,1,
4.0,Cole Beasley,26.0,WR,16,3,0,0,0,0,,,,0.0,0.0,75,52,536,10.3,5,31,52.0,30.0,3.3,33.5,69.3,7.1,52,10.3,536,5,2,
5.0,Dez Bryant,27.0,WR,9,9,0,0,0,0,,,,0.0,0.0,72,31,401,12.9,3,18,34.7,51.0,3.4,44.6,43.1,5.6,31,12.9,401,3,0,
6.0,Joseph Randle,24.0,RB,6,6,76,315,4,15,44.7,37.0,4.1,52.5,12.7,10,10,86,8.6,0,6,80.0,25.0,1.7,14.3,100.0,8.6,86,4.7,401,4,1,
7.0,Lance Dunbar,25.0,RB,4,0,5,67,0,1,40.0,45.0,13.4,16.8,1.3,23,21,215,10.2,0,9,60.9,39.0,5.3,53.8,91.3,9.3,26,10.8,282,0,0,
8.0,Brice Butler,25.0,WR,7,2,0,0,0,0,,,,0.0,0.0,26,12,258,21.5,0,10,46.2,67.0,1.7,36.9,46.2,9.9,12,21.5,258,0,0,
9.0,Robert Turbin,26.0,RB,7,0,32,139,1,7,50.0,22.0,4.3,19.9,4.6,7,5,15,3.0,0,0,0.0,15.0,0.7,2.1,71.4,2.1,37,4.2,154,1,0,
10.0,Lucky Whitehead,23.0,WR,15,1,10,107,0,6,70.0,33.0,10.7,7.1,0.7,8,6,16,2.7,0,1,25.0,8.0,0.4,1.1,75.0,2.0,16,7.7,123,0,1,
11.0,Devin Street,24.0,WR,15,2,0,0,0,0,,,,0.0,0.0,13,7,114,16.3,1,6,53.8,25.0,0.5,7.6,53.8,8.8,7,16.3,114,1,1,
12.0,James Hanna,26.0,TE,14,7,0,0,0,0,,,,0.0,0.0,14,9,79,8.8,0,4,28.6,17.0,0.6,5.6,64.3,5.6,9,8.8,79,0,0,
13.0,Matt Cassel,33.0,QB,8,7,15,78,0,5,53.3,24.0,5.2,9.8,1.9,0,0,0,,0,0,,,0.0,0.0,,,15,5.2,78,0,4,
14.0,Gavin Escobar,24.0,TE,14,4,0,0,0,0,,,,0.0,0.0,13,8,64,8.0,1,5,38.5,22.0,0.6,4.6,61.5,4.9,8,8.0,64,1,1,
15.0,Christine Michael,25.0,RB,5,0,15,51,0,4,40.0,13.0,3.4,10.2,3.0,3,1,2,2.0,0,0,0.0,2.0,0.2,0.4,33.3,0.7,16,3.3,53,0,0,
16.0,Brandon Weeden,32.0,QB,4,3,9,30,0,5,33.3,11.0,3.3,7.5,2.3,0,0,0,,0,0,,,0.0,0.0,,,9,3.3,30,0,0,
17.0,Tony Romo,35.0,QB,4,4,4,13,0,1,25.0,12.0,3.3,3.3,1.0,0,0,0,,0,0,,,0.0,0.0,,,4,3.3,13,0,1,
18.0,Rod Smith,23.0,RB,10,0,0,0,0,0,,,,0.0,0.0,2,1,6,6.0,0,1,50.0,6.0,0.1,0.6,50.0,3.0,1,6.0,6,0,0,
19.0,Tyler Clutts,31.0,RB,16,5,0,0,0,0,,,,0.0,0.0,1,1,4,4.0,0,0,0.0,4.0,0.1,0.3,100.0,4.0,1,4.0,4,0,0,
20.0,Jeff Heath,24.0,DB,16,1,1,2,0,1,100.0,2.0,2.0,0.1,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,2.0,2,0,0,
21.0,Vince Mayle,24.0,WR,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
22.0,Geoff Swaim,22.0,TE,4,1,0,0,0,0,,,,0.0,0.0,1,1,0,0.0,0,0,0.0,,0.3,0.0,100.0,0.0,1,0.0,0,0,0,
23.0,Kellen Moore,26.0,QB,3,2,2,-1,0,0,0.0,,-0.5,-0.3,0.7,0,0,0,,0,0,,,0.0,0.0,,,2,-0.5,-1,0,1,
,Team Totals,,,16,16,408,1890,8,98,48.5,50.0,4.6,118.1,25.5,519,334,3677,11.0,16,176,47.2,67.0,20.9,229.9,64.4,7.1,742,7.5,5567,24,16,
