Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Marcus Mariota,24.0,QB,2,2,1-1-0,41,68,60.3,459,4,5.9,1,1.5,23,37.2,36,6.8,7.26,11.2,229.5,93.9,10,62,12.82,5.09,5.54,1,1,
,Team Totals,,,2,2,1-1-0,41,68,60.3,397,4,5.9,1,1.5,23,37.2,36,6.9,7.26,11.2,198.5,98.3,10,62,12.82,4.49,5.38,1,1,
