Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Devin Singletary,22.0,RB,1,1,13,58,0,2,61.5,18.0,4.5,58.0,13.0,7,6,76,12.7,0,4,71.4,38.0,6.0,76.0,85.7,10.9,19,7.1,134,0,0,
2.0,Josh Allen,23.0,QB,1,1,9,92,0,6,66.7,42.0,10.2,92.0,9.0,1,1,16,16.0,1,1,100.0,16.0,1.0,16.0,100.0,16.0,10,10.8,108,1,2,
3.0,John Brown,29.0,WR,1,1,0,0,0,0,,,,0.0,0.0,8,4,50,12.5,0,2,37.5,28.0,4.0,50.0,50.0,6.3,4,12.5,50,0,0,
4.0,Duke Williams,27.0,WR,1,0,0,0,0,0,,,,0.0,0.0,10,4,49,12.3,0,3,30.0,20.0,4.0,49.0,40.0,4.9,4,12.3,49,0,0,
5.0,Cole Beasley,30.0,WR,1,1,0,0,0,0,,,,0.0,0.0,5,4,44,11.0,0,2,60.0,21.0,4.0,44.0,80.0,8.8,4,11.0,44,0,0,
6.0,Isaiah McKenzie,24.0,WR,1,0,0,0,0,0,,,,0.0,0.0,5,4,23,5.8,0,1,80.0,10.0,4.0,23.0,80.0,4.6,4,5.8,23,0,0,
7.0,Frank Gore,36.0,RB,1,1,8,22,0,2,25.0,14.0,2.8,22.0,8.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,8,2.8,22,0,0,
8.0,Dawson Knox,23.0,TE,1,1,0,0,0,0,,,,0.0,0.0,2,1,14,14.0,0,1,50.0,14.0,1.0,14.0,50.0,7.0,1,14.0,14,0,0,
9.0,Lee Smith,32.0,WR,1,0,0,0,0,0,,,,0.0,0.0,1,1,8,8.0,0,0,100.0,8.0,1.0,8.0,100.0,8.0,1,8.0,8,0,0,
10.0,Patrick DiMarco,30.0,FB,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
11.0,Tyler Kroft,27.0,TE,1,0,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,1,1,30,172,0,10,53.3,42.0,5.7,172.0,30.0,43,25,280,11.2,1,14,48.8,38.0,25.0,280.0,58.1,6.5,55,8.2,452,1,2,
