Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,4:23PM ET,boxscore,W,,1-0,,Arizona Cardinals,27.0,24.0,20.0,366.0,299.0,67.0,2.0,25.0,390.0,304.0,86.0,2.0,2.3,-6.72,7.86
2,Sun,September 15,1:03PM ET,boxscore,L,,1-1,@,Atlanta Falcons,24.0,31.0,24.0,421.0,352.0,69.0,1.0,19.0,393.0,357.0,36.0,,4.7,-13.68,-1.07
3,Sun,September 22,1:02PM ET,boxscore,L,,1-2,@,Dallas Cowboys,7.0,31.0,17.0,232.0,197.0,35.0,1.0,21.0,396.0,203.0,193.0,1.0,-14.3,-18.31,10.56
4,Thu,September 26,8:25PM ET,boxscore,L,,1-3,,San Francisco 49ers,11.0,35.0,14.0,188.0,170.0,18.0,2.0,19.0,370.0,151.0,219.0,2.0,-24.26,-3.33,4.15
5,Sun,October 6,1:00PM ET,boxscore,W,,2-3,,Jacksonville Jaguars,34.0,20.0,22.0,351.0,208.0,143.0,,16.0,363.0,267.0,96.0,3.0,8.35,15.27,-7.86
6,Sun,October 13,1:03PM ET,boxscore,W,,3-3,@,Houston Texans,38.0,13.0,15.0,216.0,117.0,99.0,,27.0,420.0,267.0,153.0,4.0,12.54,2.23,8.67
7,Sun,October 20,1:03PM ET,boxscore,L,,3-4,@,Carolina Panthers,15.0,30.0,15.0,317.0,254.0,63.0,3.0,21.0,282.0,180.0,102.0,,-13.0,-3.35,0.5
8,Mon,October 28,8:30PM ET,boxscore,L,,3-5,,Seattle Seahawks,9.0,14.0,23.0,339.0,139.0,200.0,2.0,7.0,135.0,91.0,44.0,,-8.8,8.93,-3.02
9,Sun,November 3,1:00PM ET,boxscore,L,,3-6,,Tennessee Titans,21.0,28.0,21.0,363.0,203.0,160.0,2.0,22.0,363.0,165.0,198.0,2.0,2.18,-10.77,0.51
10,Sun,November 10,1:03PM ET,boxscore,W,,4-6,@,Indianapolis Colts,38.0,8.0,12.0,372.0,232.0,140.0,1.0,21.0,406.0,388.0,18.0,5.0,4.38,16.8,8.8
11,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
12,Sun,November 24,1:00PM ET,boxscore,W,,5-6,,Chicago Bears,42.0,21.0,20.0,406.0,148.0,258.0,,30.0,424.0,344.0,80.0,3.0,18.5,-1.15,3.59
13,Sun,December 1,4:05PM ET,boxscore,L,,5-7,@,San Francisco 49ers,13.0,23.0,19.0,312.0,198.0,114.0,1.0,20.0,338.0,255.0,83.0,1.0,-7.54,-4.47,2.6
14,Sun,December 8,4:25PM ET,boxscore,L,,5-8,@,Arizona Cardinals,10.0,30.0,14.0,257.0,157.0,100.0,2.0,25.0,369.0,262.0,107.0,1.0,-11.17,-12.25,7.07
15,Sun,December 15,4:25PM ET,boxscore,W,,6-8,,New Orleans Saints,27.0,16.0,17.0,302.0,158.0,144.0,,30.0,432.0,371.0,61.0,3.0,10.36,-7.72,8.61
16,Sun,December 22,1:00PM ET,boxscore,W,,7-8,,Tampa Bay Buccaneers,23.0,13.0,18.0,277.0,148.0,129.0,2.0,14.0,170.0,111.0,59.0,2.0,-2.07,6.06,3.27
17,Sun,December 29,4:26PM ET,boxscore,L,,7-9,@,Seattle Seahawks,9.0,27.0,11.0,158.0,145.0,13.0,2.0,20.0,269.0,158.0,111.0,,-18.54,-1.54,1.28
