Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Zac Stacy,22.0,RB,14,12,250,973,7,48,41.6,40.0,3.9,69.5,17.9,35,26,141,5.4,1,8,37.1,25.0,1.9,10.1,74.3,4.0,276,4.0,1114,8,1,
2.0,Jared Cook,26.0,TE,16,13,0,0,0,0,,,,0.0,0.0,85,51,671,13.2,5,34,52.9,47.0,3.2,41.9,60.0,7.9,51,13.2,671,5,1,
3.0,Chris Givens,24.0,WR,16,13,3,8,0,1,33.3,16.0,2.7,0.5,0.2,83,34,569,16.7,0,27,36.1,47.0,2.1,35.6,41.0,6.9,37,15.6,577,0,1,
4.0,Tavon Austin,23.0,WR,13,3,9,151,1,3,55.6,65.0,16.8,11.6,0.7,69,40,418,10.5,4,17,42.0,81.0,3.1,32.2,58.0,6.1,49,11.6,569,5,4,
5.0,Austin Pettis,25.0,WR,16,6,0,0,0,0,,,,0.0,0.0,63,38,399,10.5,4,25,54.0,31.0,2.4,24.9,60.3,6.3,38,10.5,399,4,1,
6.0,Daryl Richardson,23.0,RB,8,3,69,215,0,12,42.0,14.0,3.1,26.9,8.6,18,14,121,8.6,0,3,38.9,19.0,1.8,15.1,77.8,6.7,83,4.0,336,0,0,
7.0,Benny Cunningham,23.0,RB,14,0,47,261,1,11,44.7,56.0,5.6,18.6,3.4,10,6,59,9.8,0,2,40.0,18.0,0.4,4.2,60.0,5.9,53,6.0,320,1,2,
8.0,Brian Quick,24.0,WR,16,5,0,0,0,0,,,,0.0,0.0,35,18,302,16.8,2,15,42.9,73.0,1.1,18.9,51.4,8.6,18,16.8,302,2,0,
9.0,Stedman Bailey,23.0,WR,16,2,2,33,1,1,100.0,27.0,16.5,2.1,0.1,25,17,226,13.3,0,10,52.0,28.0,1.1,14.1,68.0,9.0,19,13.6,259,1,0,
10.0,Lance Kendricks,25.0,WR,15,13,0,0,0,0,,,,0.0,0.0,46,32,258,8.1,4,16,52.2,21.0,2.1,17.2,69.6,5.6,32,8.1,258,4,0,
11.0,Cory Harkey,23.0,RB,15,10,0,0,0,0,,,,0.0,0.0,18,13,113,8.7,2,7,61.1,31.0,0.9,7.5,72.2,6.3,13,8.7,113,2,0,
12.0,Isaiah Pead,24.0,RB,10,0,7,21,0,2,42.9,11.0,3.0,2.1,0.7,15,11,78,7.1,0,3,46.7,14.0,1.1,7.8,73.3,5.2,18,5.5,99,0,0,
13.0,Kellen Clemens,30.0,QB,10,9,23,64,0,5,30.4,16.0,2.8,6.4,2.3,0,0,0,,0,0,,,0.0,0.0,,,23,2.8,64,0,7,
14.0,Sam Bradford,26.0,QB,7,7,15,31,0,2,20.0,23.0,2.1,4.4,2.1,0,0,0,,0,0,,,0.0,0.0,,,15,2.1,31,0,3,
15.0,Mike McNeill,25.0,TE,14,0,0,0,0,0,,,,0.0,0.0,1,1,5,5.0,0,0,0.0,5.0,0.1,0.4,100.0,5.0,1,5.0,5,0,0,
16.0,Matt Giordano,31.0,DB,16,2,1,-5,0,0,0.0,-5.0,-5.0,-0.3,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,-5.0,-5,0,0,
,Team Totals,,,16,16,426,1752,10,85,41.1,65.0,4.1,109.5,26.6,503,301,3360,11.2,22,167,46.1,81.0,18.8,210.0,59.8,6.7,727,7.0,5112,32,20,
