Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,380,5875,1086.0,5.4,28,14,336,383.0,607,4272,30,14,6.7,218.0,449,1603,13,3.6,83.0,101.0,896.0,35.0,193.0,34.7,12.4,Own 28.2,2:33,5.76,30.3,1.93
Opp. Stats,400,6012,1007.0,6.0,26,9,326,324.0,522,3850,25,17,6.8,187.0,438,2162,15,4.9,112.0,105.0,948.0,27.0,195.0,35.4,12.8,Own 28.5,2:24,5.3,30.8,1.88
Lg Rank Offense,13,10,,,25,29,12,,9,7,9,15,9.0,,10,23,12,30.0,,,,,,15.0,15.0,14,21,16.0,16.0,13.0
Lg Rank Defense,22,29,,,10,18,21,,3,18,15,11,24.0,,19,30,24,32.0,,,,,,13.0,15.0,23,3,2.0,20.0,20.0
