Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,1:03PM ET,boxscore,L,,0-1,,New England Patriots,14.0,38.0,17.0,227.0,167.0,60.0,,28.0,431.0,297.0,134.0,,-0.25,-24.34,-3.22
2,Sun,September 16,4:15PM ET,boxscore,L,,0-2,@,Baltimore Ravens,13.0,20.0,18.0,304.0,235.0,69.0,2.0,17.0,303.0,185.0,118.0,,-2.44,-1.88,-2.74
3,Sun,September 23,1:02PM ET,boxscore,W,,1-2,,Miami Dolphins,31.0,28.0,22.0,256.0,115.0,141.0,,28.0,424.0,312.0,112.0,1.0,11.06,-19.39,11.52
4,Sun,September 30,1:02PM ET,boxscore,L,,1-3,@,Buffalo Bills,14.0,17.0,20.0,347.0,287.0,60.0,2.0,19.0,304.0,218.0,86.0,2.0,5.22,-5.12,-2.82
5,Sun,October 7,1:02PM ET,boxscore,L,,1-4,@,New York Giants,24.0,35.0,16.0,277.0,222.0,55.0,3.0,21.0,374.0,186.0,188.0,2.0,-15.01,-6.24,7.44
6,Sun,October 14,1:02PM ET,boxscore,L,,1-5,,Philadelphia Eagles,9.0,16.0,15.0,267.0,109.0,158.0,1.0,20.0,413.0,262.0,151.0,1.0,-6.15,-9.31,5.88
7,Sun,October 21,4:05PM ET,boxscore,L,,1-6,@,Cincinnati Bengals,31.0,38.0,19.0,342.0,258.0,84.0,2.0,26.0,395.0,218.0,177.0,1.0,5.09,-21.18,5.85
8,Sun,October 28,4:05PM ET,boxscore,L,,1-7,,Buffalo Bills,3.0,13.0,14.0,254.0,154.0,100.0,3.0,19.0,347.0,239.0,108.0,1.0,-10.26,-1.15,-0.24
9,Sun,November 4,1:02PM ET,boxscore,L,OT,1-8,,Washington Redskins,20.0,23.0,23.0,338.0,214.0,124.0,1.0,23.0,431.0,135.0,296.0,1.0,5.46,-7.55,-1.64
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 18,4:05PM ET,boxscore,W,OT,2-8,,Pittsburgh Steelers,19.0,16.0,20.0,297.0,146.0,151.0,1.0,16.0,263.0,151.0,112.0,2.0,-6.71,9.91,-0.2
12,Thu,November 22,4:20PM ET,boxscore,L,,2-9,@,Dallas Cowboys,3.0,34.0,9.0,180.0,120.0,60.0,2.0,21.0,344.0,170.0,174.0,1.0,-22.63,-5.74,0.6
13,Sun,December 2,1:03PM ET,boxscore,W,,3-9,@,Miami Dolphins,40.0,13.0,20.0,372.0,209.0,163.0,2.0,12.0,187.0,150.0,37.0,5.0,4.18,25.92,-3.48
14,Sun,December 9,4:15PM ET,boxscore,L,,3-10,,Cleveland Browns,18.0,24.0,26.0,387.0,268.0,119.0,2.0,18.0,337.0,185.0,152.0,1.0,-0.28,-5.47,-2.54
15,Sun,December 16,1:02PM ET,boxscore,L,,3-11,@,New England Patriots,10.0,20.0,13.0,234.0,144.0,90.0,2.0,16.0,265.0,134.0,131.0,1.0,-14.71,3.9,2.28
16,Sun,December 23,4:15PM ET,boxscore,L,,3-12,@,Tennessee Titans,6.0,10.0,14.0,296.0,228.0,68.0,2.0,17.0,273.0,146.0,127.0,2.0,-9.85,6.86,-2.24
17,Sun,December 30,4:15PM ET,boxscore,W,OT,4-12,,Kansas City Chiefs,13.0,10.0,20.0,337.0,138.0,199.0,,14.0,219.0,166.0,53.0,,-8.37,13.78,-3.26
