Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,226.0,85.0,37.6%,21.0,10.0,47.6%,49.0,18.0,36.7%
Opp. Stats,211.0,89.0,42.2%,10.0,8.0,80.0%,40.0,23.0,57.5%
Lg Rank Offense,,,19,,,14,,,31
Lg Rank Defense,,,25,,,32,,,25
