Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,307,5143,1039.0,4.9,40,20,303,300.0,559,3254,24,20,5.5,165.0,442,1889,10,4.3,107.0,116.0,968.0,31.0,197.0,25.4,18.3,Own 30.7,2:24,5.41,26.0,1.45
Opp. Stats,365,4787,1006.0,4.8,26,12,281,304.0,531,3033,19,14,5.3,155.0,435,1754,14,4.0,96.0,119.0,972.0,30.0,192.0,33.3,13.0,Own 35.5,2:32,5.4,24.8,1.69
Lg Rank Offense,25,20,,,29,32,20,,12,21,11,23,26.0,,15,13,23,12.0,,,,,,27.0,4.0,23,26,24.0,25.0,25.0
Lg Rank Defense,21,5,,,22,15,7,,12,5,9,22,5.0,,15,12,11,12.0,,,,,,13.0,22.0,31,14,12.0,6.0,16.0
