Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Patrick Ramsey,23.0,QB,9,5,2-3-0,117,227,51.5,1539,9,4.0,8,3.5,67,38.8,62.0,6.8,5.99,13.2,171.0,71.8,18,132,7.35,5.74,5.01,0,0,
2.0,Shane Matthews,32.0,QB,8,7,3-4-0,124,237,52.3,1251,11,4.6,6,2.5,66,38.2,43.0,5.3,5.07,10.1,156.4,72.6,9,54,3.66,4.87,4.66,0,0,
3.0,Danny Wuerffel,28.0,QB,7,4,2-2-0,58,92,63.0,719,3,3.3,6,6.5,33,44.7,40.0,7.8,5.53,12.4,102.7,70.9,11,83,10.68,6.17,4.14,0,0,
4.0,Kevin Lockett,28.0,WR,6,2,,1,1,100.0,14,1,100.0,0,0.0,0,,14.0,14.0,34.0,14.0,2.3,158.3,0,0,0.0,14.0,34.0,0,0,
5.0,Chris Doering,29.0,WR,15,3,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
6.0,Rod Gardner,25.0,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,7-9-0,300,559,53.7,3254,24,4.3,20,3.6,166,39.4,62.0,6.3,5.55,11.7,203.4,72.5,38,269,6.37,5.45,4.75,0,0,
