Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,317,4375,991.0,4.4,23,12,260,258.0,465,2312,13,11,4.6,135.0,491,2063,11,4.2,103.0,94.0,894.0,22.0,192.0,27.6,10.9,Own 34.2,2:29,5.34,22.8,1.33
Opp. Stats,268,4803,1009.0,4.8,34,13,272,276.0,501,3122,14,21,5.8,158.0,469,1681,9,3.6,88.0,101.0,796.0,26.0,199.0,24.6,16.6,Own 29.5,2:28,5.2,24.1,1.2
Lg Rank Offense,20,31,,,9,20,30,,26,31,30,3,31.0,,8,9,17,15.0,,,,,,24.0,27.0,2,21,21.0,26.0,27.0
Lg Rank Defense,6,6,,,7,9,6,,12,10,1,6,9.0,,20,8,8,2.0,,,,,,30.0,11.0,6,8,8.0,6.0,2.0
