Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,8:33PM ET,boxscore,W,,1-0,,Dallas Cowboys,27.0,24.0,19.0,360.0,315.0,45.0,2.0,21.0,390.0,326.0,64.0,3.0,-2.95,-0.11,5.63
2,Sun,September 18,1:02PM ET,boxscore,W,,2-0,,Jacksonville Jaguars,32.0,3.0,15.0,283.0,182.0,101.0,2.0,11.0,203.0,91.0,112.0,4.0,-4.12,28.7,2.89
3,Sun,September 25,4:04PM ET,boxscore,L,,2-1,@,Oakland Raiders,24.0,34.0,25.0,439.0,339.0,100.0,2.0,23.0,383.0,149.0,234.0,,7.97,-14.35,-2.2
4,Sun,October 2,8:30PM ET,boxscore,L,,2-2,@,Baltimore Ravens,17.0,34.0,7.0,150.0,112.0,38.0,4.0,16.0,267.0,155.0,112.0,3.0,-48.17,21.47,7.4
5,Sun,October 9,4:15PM ET,boxscore,L,,2-3,@,New England Patriots,21.0,30.0,14.0,255.0,158.0,97.0,,26.0,446.0,294.0,152.0,1.0,2.61,-15.34,3.21
6,Mon,October 17,8:40PM ET,boxscore,W,,3-3,,Miami Dolphins,24.0,6.0,13.0,296.0,192.0,104.0,1.0,17.0,308.0,190.0,118.0,3.0,1.08,17.17,-2.59
7,Sun,October 23,1:03PM ET,boxscore,W,,4-3,,San Diego Chargers,27.0,21.0,25.0,318.0,156.0,162.0,2.0,16.0,268.0,172.0,96.0,2.0,3.22,5.4,-0.51
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 6,1:03PM ET,boxscore,W,,5-3,@,Buffalo Bills,27.0,11.0,24.0,348.0,222.0,126.0,2.0,14.0,287.0,191.0,96.0,3.0,5.28,13.27,0.07
10,Sun,November 13,8:31PM ET,boxscore,L,,5-4,,New England Patriots,16.0,37.0,22.0,378.0,268.0,110.0,3.0,21.0,389.0,329.0,60.0,,-7.82,-7.63,-4.18
11,Thu,November 17,8:30PM ET,boxscore,L,,5-5,@,Denver Broncos,13.0,17.0,22.0,318.0,235.0,83.0,2.0,11.0,229.0,104.0,125.0,1.0,-7.47,14.39,-7.24
12,Sun,November 27,1:02PM ET,boxscore,W,,6-5,,Buffalo Bills,28.0,24.0,20.0,318.0,180.0,138.0,2.0,21.0,336.0,250.0,86.0,,13.01,-3.13,-3.17
13,Sun,December 4,1:03PM ET,boxscore,W,,7-5,@,Washington Redskins,34.0,19.0,16.0,266.0,165.0,101.0,1.0,17.0,304.0,204.0,100.0,3.0,4.1,13.13,-3.35
14,Sun,December 11,1:02PM ET,boxscore,W,,8-5,,Kansas City Chiefs,37.0,10.0,24.0,314.0,155.0,159.0,1.0,13.0,221.0,156.0,65.0,1.0,12.22,15.74,0.65
15,Sun,December 18,4:16PM ET,boxscore,L,,8-6,@,Philadelphia Eagles,19.0,45.0,13.0,241.0,147.0,94.0,4.0,20.0,420.0,260.0,160.0,4.0,-28.66,-12.73,15.28
16,Sat,December 24,1:03PM ET,boxscore,L,,8-7,,New York Giants,14.0,29.0,22.0,331.0,226.0,105.0,3.0,11.0,332.0,217.0,115.0,1.0,-14.01,3.27,-3.11
17,Sun,January 1,1:02PM ET,boxscore,L,,8-8,@,Miami Dolphins,17.0,19.0,20.0,374.0,245.0,129.0,3.0,14.0,210.0,128.0,82.0,2.0,-5.63,8.54,-5.47
