Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Mark Sanchez,25.0,QB,16,16,8-8-0,308,543,56.7,3474,26,4.8,18,3.3,172,40.2,74.0,6.4,5.86,11.3,217.1,78.2,42.1,39,243,6.7,5.55,5.05,4,4,
2.0,Jeremy Kerley,23.0,WR,14,1,,1,1,100.0,41,0,0.0,0,0.0,1,100.0,41.0,41.0,41.0,41.0,2.9,118.7,75.3,0,0,0.0,41.0,41.0,0,0,
3.0,Mark Brunell,41.0,QB,16,0,,1,3,33.3,27,0,0.0,0,0.0,1,33.3,27.0,9.0,9.0,27.0,1.7,67.4,3.3,0,0,0.0,9.0,9.0,0,0,
4.0,LaDainian Tomlinson,32.0,RB,14,1,,0,0,,0,0,,0,,0,,,,,,0.0,,4.6,1,2,100.0,-2.0,-2.0,0,0,
,Team Totals,,,16,16,8-8-0,310,547,56.7,3297,26,4.8,18,3.3,174,40.2,74.0,6.5,5.95,11.4,206.1,78.4,,40,245,6.81,5.62,5.12,4,4,
