Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,1:00PM ET,boxscore,L,OT,0-1,@,St. Louis Rams,31.0,34.0,21.0,343.0,219.0,124.0,1.0,19.0,352.0,276.0,76.0,3.0,-0.42,-2.17,-1.27
2,Sun,September 20,8:25PM ET,boxscore,L,,0-2,@,Green Bay Packers,17.0,27.0,21.0,324.0,205.0,119.0,2.0,21.0,361.0,234.0,127.0,1.0,1.19,-9.99,-3.78
3,Sun,September 27,4:26PM ET,boxscore,W,,1-2,,Chicago Bears,26.0,0.0,17.0,371.0,212.0,159.0,,7.0,146.0,48.0,98.0,,5.55,15.2,5.65
4,Mon,October 5,8:31PM ET,boxscore,W,,2-2,,Detroit Lions,13.0,10.0,18.0,345.0,235.0,110.0,3.0,12.0,256.0,203.0,53.0,1.0,-5.5,11.11,-0.86
5,Sun,October 11,1:03PM ET,boxscore,L,OT,2-3,@,Cincinnati Bengals,24.0,27.0,16.0,397.0,197.0,200.0,1.0,27.0,419.0,310.0,109.0,2.0,4.91,-4.67,-3.24
6,Sun,October 18,4:06PM ET,boxscore,L,,2-4,,Carolina Panthers,23.0,27.0,14.0,334.0,219.0,115.0,,25.0,383.0,248.0,135.0,2.0,1.1,-7.39,4.77
7,Thu,October 22,8:26PM ET,boxscore,W,,3-4,@,San Francisco 49ers,20.0,3.0,21.0,388.0,212.0,176.0,2.0,8.0,142.0,81.0,61.0,,6.26,15.72,-3.58
8,Sun,November 1,4:25PM ET,boxscore,W,,4-4,@,Dallas Cowboys,13.0,12.0,19.0,323.0,210.0,113.0,1.0,14.0,220.0,91.0,129.0,,0.06,7.75,-2.69
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 15,8:35PM ET,boxscore,L,,4-5,,Arizona Cardinals,32.0,39.0,18.0,343.0,228.0,115.0,1.0,30.0,451.0,334.0,117.0,3.0,1.63,-0.17,-3.81
11,Sun,November 22,4:27PM ET,boxscore,W,,5-5,,San Francisco 49ers,29.0,13.0,28.0,508.0,253.0,255.0,,14.0,306.0,247.0,59.0,,22.52,-0.81,-4.37
12,Sun,November 29,4:26PM ET,boxscore,W,,6-5,,Pittsburgh Steelers,39.0,30.0,21.0,436.0,336.0,100.0,,26.0,538.0,480.0,58.0,4.0,19.17,-11.85,1.22
13,Sun,December 6,1:02PM ET,boxscore,W,,7-5,@,Minnesota Vikings,38.0,7.0,25.0,433.0,260.0,173.0,1.0,9.0,125.0,94.0,31.0,1.0,22.77,19.85,-10.05
14,Sun,December 13,1:02PM ET,boxscore,W,,8-5,@,Baltimore Ravens,35.0,6.0,28.0,424.0,301.0,123.0,1.0,16.0,302.0,274.0,28.0,2.0,23.57,10.51,-4.75
15,Sun,December 20,4:06PM ET,boxscore,W,,9-5,,Cleveland Browns,30.0,13.0,28.0,423.0,241.0,182.0,,15.0,230.0,136.0,94.0,1.0,24.95,-2.56,-4.5
16,Sun,December 27,4:26PM ET,boxscore,L,,9-6,,St. Louis Rams,17.0,23.0,18.0,312.0,253.0,59.0,3.0,14.0,205.0,103.0,102.0,,-6.39,-0.49,0.15
17,Sun,January 3,4:25PM ET,boxscore,W,,10-6,@,Arizona Cardinals,36.0,6.0,22.0,354.0,209.0,145.0,,16.0,232.0,205.0,27.0,3.0,13.93,8.68,11.9
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 10,1:05PM ET,boxscore,W,,11-6,@,Minnesota Vikings,10.0,9.0,13.0,226.0,129.0,97.0,1.0,14.0,183.0,125.0,58.0,1.0,-8.95,10.17,0.97
Division,Sun,January 17,1:06PM ET,boxscore,L,,11-7,@,Carolina Panthers,24.0,31.0,23.0,403.0,325.0,78.0,2.0,19.0,295.0,151.0,144.0,,5.96,-8.35,-6.08
