Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,4:05PM ET,boxscore,W,,1-0,,Detroit Lions,33.0,28.0,28.0,483.0,387.0,96.0,3.0,16.0,302.0,233.0,69.0,2.0,6.12,-2.96,-1.45
2,Sun,September 20,1:03PM ET,boxscore,L,,1-1,@,Cincinnati Bengals,19.0,24.0,19.0,354.0,223.0,131.0,3.0,20.0,389.0,214.0,175.0,2.0,2.55,-3.46,-4.52
3,Sun,September 27,1:02PM ET,boxscore,L,,1-2,@,Minnesota Vikings,14.0,31.0,21.0,369.0,279.0,90.0,2.0,18.0,284.0,121.0,163.0,1.0,-7.49,-6.45,-2.9
4,Sun,October 4,4:05PM ET,boxscore,W,,2-2,,Cleveland Browns,30.0,27.0,23.0,438.0,347.0,91.0,,20.0,432.0,332.0,100.0,1.0,18.04,-11.74,-5.56
5,Mon,October 12,8:30PM ET,boxscore,L,,2-3,,Pittsburgh Steelers,20.0,24.0,24.0,406.0,354.0,52.0,2.0,14.0,349.0,194.0,155.0,1.0,-4.41,-2.16,2.85
6,Sun,October 18,4:25PM ET,boxscore,L,,2-4,@,Green Bay Packers,20.0,27.0,32.0,548.0,488.0,60.0,1.0,17.0,370.0,237.0,133.0,,14.75,-16.98,-3.92
7,Sun,October 25,4:05PM ET,boxscore,L,,2-5,,Oakland Raiders,29.0,37.0,28.0,417.0,327.0,90.0,2.0,19.0,412.0,282.0,130.0,,8.25,-10.9,-7.19
8,Sun,November 1,1:02PM ET,boxscore,L,,2-6,@,Baltimore Ravens,26.0,29.0,22.0,371.0,290.0,81.0,,23.0,365.0,293.0,72.0,,16.54,-13.68,-5.4
9,Mon,November 9,8:30PM ET,boxscore,L,,2-7,,Chicago Bears,19.0,22.0,19.0,339.0,262.0,77.0,1.0,25.0,446.0,337.0,109.0,2.0,1.92,-6.81,3.75
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 22,4:05PM ET,boxscore,L,,2-8,,Kansas City Chiefs,3.0,33.0,14.0,201.0,149.0,52.0,2.0,22.0,385.0,232.0,153.0,,-18.81,-17.35,5.5
12,Sun,November 29,1:03PM ET,boxscore,W,,3-8,@,Jacksonville Jaguars,31.0,25.0,24.0,369.0,290.0,79.0,,20.0,420.0,318.0,102.0,1.0,10.91,-3.32,0.5
13,Sun,December 6,4:05PM ET,boxscore,L,,3-9,,Denver Broncos,3.0,17.0,15.0,272.0,179.0,93.0,3.0,19.0,293.0,159.0,134.0,1.0,-24.08,0.16,5.0
14,Sun,December 13,1:03PM ET,boxscore,L,,3-10,@,Kansas City Chiefs,3.0,10.0,15.0,280.0,236.0,44.0,1.0,18.0,329.0,179.0,150.0,2.0,-4.55,-7.56,6.96
15,Sun,December 20,4:25PM ET,boxscore,W,,4-10,,Miami Dolphins,30.0,14.0,26.0,442.0,302.0,140.0,2.0,13.0,231.0,187.0,44.0,1.0,20.73,3.57,-5.42
16,Thu,December 24,8:26PM ET,boxscore,L,OT,4-11,@,Oakland Raiders,20.0,23.0,19.0,343.0,271.0,72.0,1.0,14.0,281.0,175.0,106.0,1.0,-7.37,7.84,-7.31
17,Sun,January 3,4:25PM ET,boxscore,L,,4-12,@,Denver Broncos,20.0,27.0,15.0,317.0,207.0,110.0,1.0,21.0,503.0,293.0,210.0,5.0,-10.87,0.27,2.21
