Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Patrick Mahomes,27.0,QB,17,17,14-3-0,435,648,67.1,5250,41,6.3,12,1.9,272,54.6,67.0,8.1,8.53,12.1,308.8,105.2,79.0,26,188,3.86,7.51,7.93,4,4,"PB,AP-1,AP MVP-1,AP OPoY-2"
2.0,Chad Henne,37.0,QB,3,0,,0,2,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,3.8,0,0,0.0,0.0,0.0,0,0,
3.0,Tommy Townsend,26.0,P,17,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,"PB,AP-1"
,Team Totals,,,17,17,14-3-0,435,651,66.8,5062,41,6.3,12,1.8,272,54.4,67.0,8.1,8.49,12.1,297.8,104.7,,26,188,3.84,7.48,7.89,4,4,
