Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,376,5994,1049.0,5.7,29,10,338,434.0,658,4729,29,19,6.8,237.0,355,1265,8,3.6,76.0,117.0,853.0,25.0,180.0,36.7,15.0,Own 27.2,2:45,6.0,33.2,1.92
Opp. Stats,400,5687,986.0,5.8,16,9,317,320.0,511,3684,22,7,6.8,195.0,441,2003,17,4.5,92.0,89.0,726.0,30.0,175.0,38.9,8.0,Own 26.8,2:44,5.8,32.6,2.06
Lg Rank Offense,15,6,,,25,17,10,,3,3,6,28,10.0,,31,31,27,30.0,,,,,,11.0,7.0,18,6,6.0,6.0,10.0
Lg Rank Defense,24,19,,,28,20,16,,5,19,13,31,25.0,,19,22,26,27.0,,,,,,7.0,30.0,12,26,22.0,28.0,25.0
