Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Drew Brees,41.0,QB,12,12,9-3-0,275,390,70.5,2942,24,6.2,6,1.5,149,52.6,52,7.5,8.08,10.7,245.2,106.4,68.3,13,89,3.23,7.08,7.6,1,3,
2.0,Taysom Hill,30.0,QB/WR,16,8,3-1-0,88,121,72.7,928,4,3.3,2,1.7,45,45.2,44,7.7,7.59,10.5,58.0,98.8,51.1,14,87,10.37,6.23,6.16,0,0,
3.0,Jameis Winston,26.0,QB,4,0,,7,11,63.6,75,0,0.0,0,0.0,5,38.5,19,6.8,6.82,10.7,18.8,83.5,12.0,2,11,15.38,4.92,4.92,0,0,
,Team Totals,,,16,16,12-4-0,370,522,70.9,3758,28,5.4,8,1.5,199,50.5,52,7.6,7.94,10.7,234.9,104.1,,29,187,5.26,6.82,7.18,1,3,
