Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Vonn Bell,25.0,SS,1,1,0,0,0,0,0,0,0,1,6,0,0.0,7,4,3,0,0,0,
2.0,Drew Brees,40.0,QB,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
3.0,Malcom Brown,25.0,RDT,1,1,0,0,0,0,0,0,0,0,0,0,0.5,2,0,2,0,1,0,
4.0,Demario Davis,30.0,LLB,1,1,0,0,0,0,2,0,0,0,0,0,0.0,7,4,3,1,1,0,
5.0,C.J. Gardner-Johnson,22.0,DB,1,1,0,0,0,0,1,0,0,0,0,0,0.0,3,2,1,0,0,0,
6.0,Trey Hendrickson,25.0,LB,1,1,0,0,0,0,1,0,0,0,0,0,1.0,5,5,0,2,1,0,
7.0,Taysom Hill,29.0,WR/QB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
8.0,Jackrabbit Jenkins,31.0,DB,1,1,0,0,0,0,0,1,0,0,0,0,0.5,8,3,5,0,1,0,
9.0,Cameron Jordan,30.0,LDE,1,1,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,1,1,0,
10.0,A.J. Klein,28.0,RLB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,1,0,0,
11.0,Marshon Lattimore,23.0,RCB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
12.0,David Onyemata,27.0,LDT,1,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
13.0,Marcus Williams,23.0,FS,1,1,0,0,0,0,0,0,0,0,0,0,0.0,10,5,5,0,0,0,
14.0,Kiko Alonso,29.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
15.0,Mario Edwards,25.0,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,1,0,0,
16.0,Ricky Ortiz,25.0,FB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
17.0,Craig Robertson,31.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,
18.0,Patrick Robinson,32.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
19.0,Taylor Stallworth,24.0,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
20.0,Shy Tuttle,24.0,DT,1,0,0,0,0,0,2,0,0,0,0,0,0.0,3,2,1,1,0,0,
,Team Totals,,,1,1,0,0,0,0,6,1,1,1,6,0,3.0,75,46,29,8,5,0,
