Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,1:05PM ET,boxscore,W,,1-0,,Pittsburgh Steelers,21.0,3.0,16.0,299.0,198.0,101.0,,15.0,281.0,161.0,120.0,4.0,-1.44,19.63,3.32
2,Sun,September 23,1:10PM ET,boxscore,W,,2-0,,Tennessee Titans,13.0,6.0,16.0,329.0,210.0,119.0,2.0,13.0,264.0,177.0,87.0,,-7.51,17.27,-1.83
3,Sun,September 30,4:15PM ET,boxscore,L,,2-1,,Cleveland Browns,14.0,23.0,14.0,259.0,161.0,98.0,2.0,19.0,321.0,226.0,95.0,3.0,-20.77,13.75,-0.44
4,Sun,October 7,4:05PM ET,boxscore,L,,2-2,@,Seattle Seahawks,15.0,24.0,18.0,256.0,199.0,57.0,2.0,21.0,395.0,210.0,185.0,2.0,-18.69,-7.96,14.06
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Thu,October 18,8:35PM ET,boxscore,L,,2-3,,Buffalo Bills,10.0,13.0,14.0,247.0,132.0,115.0,2.0,19.0,317.0,219.0,98.0,,-8.35,-3.98,8.7
7,Sun,October 28,1:01PM ET,boxscore,L,,2-4,@,Baltimore Ravens,17.0,18.0,19.0,365.0,284.0,81.0,1.0,23.0,305.0,191.0,114.0,1.0,0.23,0.09,-0.54
8,Sun,November 4,1:03PM ET,boxscore,L,,2-5,@,Tennessee Titans,24.0,28.0,20.0,309.0,239.0,70.0,1.0,27.0,362.0,216.0,146.0,,10.62,-16.22,4.32
9,Sun,November 11,1:03PM ET,boxscore,W,,3-5,,Cincinnati Bengals,30.0,13.0,21.0,261.0,164.0,97.0,,18.0,352.0,279.0,73.0,1.0,6.67,8.79,1.08
10,Sun,November 18,4:05PM ET,boxscore,L,,3-6,@,Pittsburgh Steelers,7.0,20.0,14.0,234.0,186.0,48.0,3.0,20.0,402.0,257.0,145.0,,-16.22,-6.01,8.51
11,Sun,November 25,4:15PM ET,boxscore,L,,3-7,,Baltimore Ravens,21.0,24.0,19.0,305.0,230.0,75.0,,24.0,361.0,246.0,115.0,2.0,4.11,-3.84,-1.88
12,Mon,December 3,9:07PM ET,boxscore,L,,3-8,,Green Bay Packers,21.0,28.0,20.0,348.0,286.0,62.0,4.0,20.0,389.0,352.0,37.0,1.0,-7.9,-0.19,-2.21
13,Sun,December 9,1:02PM ET,boxscore,W,,4-8,@,Cincinnati Bengals,14.0,10.0,17.0,255.0,193.0,62.0,1.0,12.0,200.0,140.0,60.0,1.0,-2.53,13.27,-5.64
14,Sun,December 16,1:03PM ET,boxscore,W,,5-8,@,Cleveland Browns,15.0,10.0,19.0,282.0,154.0,128.0,3.0,11.0,220.0,173.0,47.0,2.0,-16.68,13.36,7.69
15,Sun,December 23,1:00PM ET,boxscore,W,,6-8,@,Minnesota Vikings,33.0,3.0,23.0,423.0,209.0,214.0,,16.0,214.0,186.0,28.0,2.0,20.75,11.14,-2.74
16,Sun,December 30,1:05PM ET,boxscore,L,,6-9,,Kansas City Chiefs,26.0,30.0,22.0,431.0,249.0,182.0,3.0,23.0,365.0,273.0,92.0,4.0,2.49,4.27,-8.19
17,Sun,January 6,1:02PM ET,boxscore,L,,6-10,@,Chicago Bears,13.0,33.0,17.0,237.0,146.0,91.0,3.0,19.0,322.0,153.0,169.0,1.0,-16.83,-1.06,-4.07
