Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Kerry Collins,31.0,QB,13,13,4-9-0,284,500,56.8,3110,13,2.6,16,3.2,158,44.7,77,6.2,5.3,11.0,239.2,70.7,28,164,5.3,5.58,4.71,1,3,
2.0,Jesse Palmer,25.0,QB,6,3,0-3-0,60,116,51.7,532,3,2.6,4,3.4,26,31.8,40,4.6,3.55,8.9,88.7,58.5,16,95,12.12,3.31,2.4,0,0,
,Team Totals,,,16,16,4-12-0,344,616,55.8,3383,16,2.6,20,3.2,184,42.1,77,5.9,4.97,10.6,211.4,68.4,44,259,6.67,5.13,4.25,1,3,
