Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:05PM ET,boxscore,W,,1-0,,St. Louis Rams,23.0,13.0,15.0,336.0,187.0,149.0,3.0,18.0,355.0,315.0,40.0,4.0,-10.17,19.7,-0.82
2,Mon,September 15,9:08PM ET,boxscore,L,OT,1-1,,Dallas Cowboys,32.0,35.0,20.0,309.0,256.0,53.0,3.0,24.0,403.0,296.0,107.0,1.0,-4.73,3.89,-1.1
3,Sun,September 21,4:05PM ET,boxscore,W,OT,2-1,@,Washington Redskins,24.0,21.0,25.0,399.0,270.0,129.0,,25.0,456.0,332.0,124.0,1.0,12.54,-8.78,0.38
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 5,1:03PM ET,boxscore,L,,2-2,,Miami Dolphins,10.0,23.0,25.0,350.0,273.0,77.0,4.0,15.0,285.0,151.0,134.0,1.0,-2.86,1.11,-5.78
6,Sun,October 12,1:02PM ET,boxscore,L,,2-3,@,New England Patriots,6.0,17.0,26.0,382.0,306.0,76.0,5.0,12.0,220.0,91.0,129.0,,-19.53,10.12,-1.79
7,Sun,October 19,1:03PM ET,boxscore,L,,2-4,,Philadelphia Eagles,10.0,14.0,25.0,339.0,159.0,180.0,2.0,9.0,134.0,47.0,87.0,2.0,-9.93,15.78,-9.33
8,Sun,October 26,1:00PM ET,boxscore,W,,3-4,@,Minnesota Vikings,29.0,17.0,26.0,450.0,367.0,83.0,1.0,22.0,359.0,222.0,137.0,2.0,7.58,-0.03,3.92
9,Sun,November 2,1:03PM ET,boxscore,W,OT,4-4,@,New York Jets,31.0,28.0,23.0,413.0,298.0,115.0,,28.0,392.0,260.0,132.0,4.0,10.85,-6.52,-1.51
10,Sun,November 9,1:04PM ET,boxscore,L,,4-5,,Atlanta Falcons,7.0,27.0,18.0,320.0,196.0,124.0,4.0,20.0,274.0,58.0,216.0,,-20.68,-2.17,2.98
11,Sun,November 16,1:01PM ET,boxscore,L,,4-6,@,Philadelphia Eagles,10.0,28.0,20.0,361.0,252.0,109.0,1.0,20.0,376.0,314.0,62.0,1.0,-5.31,-18.14,5.78
12,Mon,November 24,9:10PM ET,boxscore,L,,4-7,@,Tampa Bay Buccaneers,13.0,19.0,12.0,212.0,133.0,79.0,4.0,21.0,358.0,265.0,93.0,3.0,-20.61,12.31,1.82
13,Sun,November 30,1:02PM ET,boxscore,L,,4-8,,Buffalo Bills,7.0,24.0,10.0,222.0,198.0,24.0,1.0,23.0,403.0,252.0,151.0,,-14.69,-9.87,4.16
14,Sun,December 7,1:02PM ET,boxscore,L,,4-9,,Washington Redskins,7.0,20.0,15.0,220.0,100.0,120.0,3.0,20.0,288.0,138.0,150.0,,-12.48,-5.19,4.23
15,Sun,December 14,8:36PM ET,boxscore,L,,4-10,@,New Orleans Saints,7.0,45.0,16.0,241.0,130.0,111.0,2.0,26.0,440.0,308.0,132.0,1.0,-6.94,-20.26,-8.41
16,Sun,December 21,1:02PM ET,boxscore,L,,4-11,@,Dallas Cowboys,3.0,19.0,10.0,213.0,159.0,54.0,,16.0,326.0,222.0,104.0,,-11.16,-1.49,-2.76
17,Sun,December 28,4:05PM ET,boxscore,L,,4-12,,Carolina Panthers,24.0,37.0,14.0,175.0,99.0,76.0,5.0,15.0,251.0,141.0,110.0,2.0,-27.71,9.22,7.39
