Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,James Robinson,22.0,RB,14,14,240,1070,7,54,49.6,47.0,4.5,76.4,17.1,60,49,344,7.0,3,15,48.3,28.0,3.5,24.6,81.7,5.7,289,4.9,1414,10,3,
2.0,DJ Chark,24.0,WR,13,12,0,0,0,0,,,,0.0,0.0,93,53,706,13.3,5,37,48.4,73.0,4.1,54.3,57.0,7.6,53,13.3,706,5,0,
3.0,Laviska Shenault Jr.,22.0,WR,14,12,18,91,0,6,55.6,17.0,5.1,6.5,1.3,79,58,600,10.3,5,33,53.2,36.0,4.1,42.9,73.4,7.6,76,9.1,691,5,0,
4.0,Keelan Cole,27.0,WR,16,5,1,2,0,0,0.0,2.0,2.0,0.1,0.1,88,55,642,11.7,5,34,58.0,51.0,3.4,40.1,62.5,7.3,56,11.5,644,5,0,
5.0,Chris Conley,28.0,WR,15,4,0,0,0,0,,,,0.0,0.0,63,40,471,11.8,2,24,58.7,51.0,2.7,31.4,63.5,7.5,40,11.8,471,2,1,
6.0,Tyler Eifert,30.0,TE,15,4,0,0,0,0,,,,0.0,0.0,60,36,349,9.7,2,22,48.3,28.0,2.4,23.3,60.0,5.8,36,9.7,349,2,0,
7.0,Collin Johnson,23.0,WR,14,0,0,0,0,0,,,,0.0,0.0,31,18,272,15.1,2,12,51.6,46.0,1.3,19.4,58.1,8.8,18,15.1,272,2,0,
8.0,James O'Shaughnessy,28.0,TE,15,13,0,0,0,0,,,,0.0,0.0,38,28,262,9.4,0,12,63.2,26.0,1.9,17.5,73.7,6.9,28,9.4,262,0,0,
9.0,Dare Ogunbowale,26.0,RB,14,2,32,145,0,6,37.5,25.0,4.5,10.4,2.3,20,10,54,5.4,0,4,20.0,12.0,0.7,3.9,50.0,2.7,42,4.7,199,0,0,
10.0,Chris Thompson,30.0,RB,8,0,7,20,0,1,42.9,5.0,2.9,2.5,0.9,23,20,146,7.3,1,5,47.8,15.0,2.5,18.3,87.0,6.3,27,6.1,166,1,0,
11.0,Gardner Minshew II,24.0,QB,9,8,29,153,1,10,55.2,16.0,5.3,17.0,3.2,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,30,5.1,153,1,5,
12.0,Devine Ozigbo,24.0,RB,8,0,1,1,0,0,0.0,1.0,1.0,0.1,0.1,9,9,42,4.7,0,3,44.4,12.0,1.1,5.3,100.0,4.7,10,4.3,43,0,0,
13.0,Terry Godwin,24.0,WR,3,0,1,3,0,0,0.0,3.0,3.0,1.0,0.3,6,3,32,10.7,0,2,50.0,21.0,1.0,10.7,50.0,5.3,4,8.8,35,0,0,
14.0,Mike Glennon,31.0,QB,5,5,6,17,0,2,50.0,4.0,2.8,3.4,1.2,0,0,0,,0,0,,,0.0,0.0,,,6,2.8,17,0,2,
15.0,Eric Saubert,26.0,TE,8,4,0,0,0,0,,,,0.0,0.0,4,3,16,5.3,0,0,25.0,9.0,0.4,2.0,75.0,4.0,3,5.3,16,0,0,
16.0,Jake Luton,24.0,QB,3,3,1,13,1,1,100.0,13.0,13.0,4.3,0.3,0,0,0,,0,0,,,0.0,0.0,,,1,13.0,13,1,2,
17.0,Ben Ellefson,24.0,TE,7,4,0,0,0,0,,,,0.0,0.0,4,1,10,10.0,0,1,25.0,10.0,0.1,1.4,25.0,2.5,1,10.0,10,0,0,
18.0,Craig Reynolds,24.0,RB,2,0,1,4,0,0,100.0,4.0,4.0,2.0,0.5,1,1,3,3.0,0,0,0.0,3.0,0.5,1.5,100.0,3.0,2,3.5,7,0,0,
19.0,Dede Westbrook,27.0,WR,2,0,0,0,0,0,,,,0.0,0.0,1,1,4,4.0,0,0,100.0,4.0,0.5,2.0,100.0,4.0,1,4.0,4,0,1,
20.0,Bruce Miller,33.0,FB,8,5,0,0,0,0,,,,0.0,0.0,2,1,2,2.0,0,1,50.0,2.0,0.1,0.3,50.0,1.0,1,2.0,2,0,0,
21.0,Tyler Davis,23.0,TE,8,0,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,16,16,337,1519,9,80,49.0,47.0,4.5,94.9,21.1,585,387,3955,10.2,25,205,51.1,73.0,24.2,247.2,66.2,6.8,724,7.6,5474,34,14,
