Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,1:00PM ET,boxscore,W,,1-0,,Indianapolis Colts,27.0,20.0,17.0,241.0,150.0,91.0,,27.0,445.0,357.0,88.0,2.0,9.78,-9.78,7.99
2,Sun,September 20,1:00PM ET,boxscore,L,,1-1,@,Tennessee Titans,30.0,33.0,30.0,480.0,315.0,165.0,2.0,23.0,354.0,231.0,123.0,,18.68,-21.12,-3.05
3,Thu,September 24,8:20PM ET,boxscore,L,,1-2,,Miami Dolphins,13.0,31.0,22.0,318.0,246.0,72.0,2.0,23.0,294.0,156.0,138.0,,-5.61,-12.93,1.87
4,Sun,October 4,1:00PM ET,boxscore,L,,1-3,@,Cincinnati Bengals,25.0,33.0,25.0,429.0,340.0,89.0,1.0,28.0,505.0,300.0,205.0,1.0,13.22,-19.25,-4.81
5,Sun,October 11,1:00PM ET,boxscore,L,,1-4,@,Houston Texans,14.0,30.0,22.0,364.0,289.0,75.0,2.0,24.0,486.0,357.0,129.0,2.0,2.21,-18.24,-1.26
6,Sun,October 18,1:00PM ET,boxscore,L,,1-5,,Detroit Lions,16.0,34.0,16.0,275.0,231.0,44.0,2.0,25.0,403.0,223.0,180.0,1.0,-3.97,-15.35,-1.46
7,Sun,October 25,4:25PM ET,boxscore,L,,1-6,@,Los Angeles Chargers,29.0,39.0,15.0,294.0,154.0,140.0,1.0,29.0,484.0,349.0,135.0,,-2.3,-20.27,8.03
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 8,1:00PM ET,boxscore,L,,1-7,,Houston Texans,25.0,27.0,22.0,403.0,288.0,115.0,1.0,19.0,374.0,267.0,107.0,1.0,7.61,-9.52,-1.03
10,Sun,November 15,1:00PM ET,boxscore,L,,1-8,@,Green Bay Packers,20.0,24.0,16.0,260.0,151.0,109.0,1.0,16.0,395.0,315.0,80.0,2.0,-10.89,-1.82,8.95
11,Sun,November 22,1:00PM ET,boxscore,L,,1-9,,Pittsburgh Steelers,3.0,27.0,14.0,206.0,133.0,73.0,4.0,23.0,373.0,267.0,106.0,1.0,-22.2,-11.97,5.91
12,Sun,November 29,1:00PM ET,boxscore,L,,1-10,,Cleveland Browns,25.0,27.0,22.0,375.0,235.0,140.0,,25.0,459.0,252.0,207.0,1.0,11.93,-15.17,2.43
13,Sun,December 6,1:00PM ET,boxscore,L,OT,1-11,@,Minnesota Vikings,24.0,27.0,20.0,390.0,266.0,124.0,4.0,30.0,420.0,275.0,145.0,2.0,-4.24,2.36,-3.19
14,Sun,December 13,1:00PM ET,boxscore,L,,1-12,,Tennessee Titans,10.0,31.0,20.0,354.0,263.0,91.0,1.0,25.0,454.0,205.0,249.0,1.0,-3.0,-16.06,0.34
15,Sun,December 20,1:00PM ET,boxscore,L,,1-13,@,Baltimore Ravens,14.0,40.0,17.0,267.0,205.0,62.0,1.0,26.0,409.0,250.0,159.0,1.0,-1.7,-24.92,0.13
16,Sun,December 27,1:00PM ET,boxscore,L,,1-14,,Chicago Bears,17.0,41.0,14.0,279.0,203.0,76.0,2.0,28.0,391.0,263.0,128.0,1.0,-4.85,-20.23,2.73
17,Sun,January 3,4:25PM ET,boxscore,L,,1-15,@,Indianapolis Colts,14.0,28.0,18.0,283.0,230.0,53.0,1.0,23.0,437.0,164.0,273.0,1.0,-10.79,-14.26,8.77
