Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,1:00PM ET,boxscore,T,OT,0-0-1,@,Houston Texans,20.0,20.0,33.0,517.0,340.0,177.0,2.0,20.0,299.0,222.0,77.0,1.0,5.67,2.14,-9.43
2,Sun,September 18,1:00PM ET,boxscore,L,,0-1-1,@,Jacksonville Jaguars,0.0,24.0,9.0,218.0,164.0,54.0,3.0,21.0,331.0,235.0,96.0,,-20.67,-7.05,3.43
3,Sun,September 25,1:00PM ET,boxscore,W,,1-1-1,,Kansas City Chiefs,20.0,17.0,19.0,259.0,177.0,82.0,1.0,20.0,315.0,257.0,58.0,2.0,-7.1,-1.78,13.31
4,Sun,October 2,1:00PM ET,boxscore,L,,1-2-1,,Tennessee Titans,17.0,24.0,21.0,365.0,327.0,38.0,3.0,19.0,243.0,116.0,127.0,,3.36,-5.33,-6.98
5,Thu,October 6,8:15PM ET,boxscore,W,OT,2-2-1,@,Denver Broncos,12.0,9.0,19.0,306.0,200.0,106.0,2.0,18.0,375.0,250.0,125.0,2.0,-14.91,11.36,7.4
6,Sun,October 16,1:00PM ET,boxscore,W,,3-2-1,,Jacksonville Jaguars,34.0,27.0,29.0,434.0,389.0,45.0,,25.0,379.0,136.0,243.0,1.0,21.98,-16.47,3.81
7,Sun,October 23,1:00PM ET,boxscore,L,,3-3-1,@,Tennessee Titans,10.0,19.0,17.0,292.0,227.0,65.0,3.0,16.0,254.0,116.0,138.0,1.0,-12.48,4.47,-2.52
8,Sun,October 30,4:25PM ET,boxscore,L,,3-4-1,,Washington Commanders,16.0,17.0,15.0,324.0,189.0,135.0,2.0,20.0,362.0,266.0,96.0,1.0,-0.42,-2.38,2.42
9,Sun,November 6,1:00PM ET,boxscore,L,,3-5-1,@,New England Patriots,3.0,26.0,8.0,121.0,43.0,78.0,1.0,11.0,203.0,133.0,70.0,1.0,-31.93,9.55,1.05
10,Sun,November 13,4:05PM ET,boxscore,W,,4-5-1,@,Las Vegas Raiders,25.0,20.0,20.0,415.0,208.0,207.0,1.0,18.0,309.0,232.0,77.0,,10.87,0.17,-8.65
11,Sun,November 20,1:00PM ET,boxscore,L,,4-6-1,,Philadelphia Eagles,16.0,17.0,14.0,284.0,185.0,99.0,1.0,18.0,314.0,173.0,141.0,2.0,-9.33,3.73,1.97
12,Mon,November 28,8:15PM ET,boxscore,L,,4-7-1,,Pittsburgh Steelers,17.0,24.0,19.0,290.0,180.0,110.0,2.0,22.0,323.0,151.0,172.0,,-3.22,-7.95,7.37
13,Sun,December 4,8:20PM ET,boxscore,L,,4-8-1,@,Dallas Cowboys,19.0,54.0,18.0,309.0,203.0,106.0,5.0,23.0,385.0,165.0,220.0,1.0,-16.86,-22.27,4.5
14,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
15,Sat,December 17,1:00PM ET,boxscore,L,OT,4-9-1,@,Minnesota Vikings,36.0,39.0,20.0,341.0,170.0,171.0,1.0,32.0,518.0,426.0,92.0,3.0,-10.7,-4.19,12.83
16,Mon,December 26,8:15PM ET,boxscore,L,,4-10-1,,Los Angeles Chargers,3.0,20.0,10.0,173.0,104.0,69.0,3.0,17.0,314.0,213.0,101.0,2.0,-22.57,2.36,3.6
17,Sun,January 1,1:00PM ET,boxscore,L,,4-11-1,@,New York Giants,10.0,38.0,14.0,252.0,124.0,128.0,1.0,26.0,394.0,177.0,217.0,1.0,-5.92,-17.59,-2.69
18,Sun,January 8,1:00PM ET,boxscore,L,,4-12-1,,Houston Texans,31.0,32.0,25.0,398.0,202.0,196.0,3.0,18.0,360.0,301.0,59.0,3.0,3.77,0.16,-3.89
