Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 13,10:20PM ET,boxscore,L,,0-1,@,Kansas City Chiefs,14.0,21.0,18.0,389.0,280.0,109.0,1.0,9.0,197.0,62.0,135.0,,-7.11,10.51,-9.23
2,Sun,September 19,4:15PM ET,boxscore,W,,1-1,,Jacksonville Jaguars,38.0,13.0,25.0,477.0,326.0,151.0,3.0,20.0,350.0,279.0,71.0,6.0,17.88,13.95,-7.53
3,Sun,September 26,4:16PM ET,boxscore,L,,1-2,@,Seattle Seahawks,20.0,27.0,27.0,518.0,429.0,89.0,5.0,13.0,271.0,203.0,68.0,2.0,-2.42,5.48,-16.72
4,Sun,October 3,4:15PM ET,boxscore,W,,2-2,,Arizona Cardinals,41.0,10.0,23.0,419.0,239.0,180.0,1.0,10.0,134.0,87.0,47.0,3.0,12.24,25.88,-7.3
5,Sun,October 10,4:15PM ET,boxscore,L,,2-3,@,Oakland Raiders,27.0,35.0,29.0,506.0,415.0,91.0,3.0,14.0,279.0,168.0,111.0,,2.05,0.05,-10.46
6,Sun,October 17,1:00PM ET,boxscore,L,,2-4,@,St. Louis Rams,17.0,20.0,22.0,287.0,208.0,79.0,1.0,20.0,300.0,183.0,117.0,,0.32,-1.33,-1.93
7,Sun,October 24,4:15PM ET,boxscore,L,,2-5,,New England Patriots,20.0,23.0,23.0,363.0,325.0,38.0,4.0,15.0,179.0,128.0,51.0,,-5.76,4.8,-3.61
8,Sun,October 31,4:05PM ET,boxscore,W,,3-5,,Tennessee Titans,33.0,25.0,23.0,456.0,300.0,156.0,1.0,15.0,370.0,305.0,65.0,,19.43,-7.47,-4.9
9,Sun,November 7,1:02PM ET,boxscore,W,,4-5,@,Houston Texans,29.0,23.0,18.0,367.0,290.0,77.0,2.0,25.0,392.0,252.0,140.0,1.0,12.05,-6.4,-2.48
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Mon,November 22,8:40PM ET,boxscore,W,,5-5,,Denver Broncos,35.0,14.0,21.0,400.0,253.0,147.0,1.0,16.0,235.0,172.0,63.0,1.0,19.31,9.41,-6.31
12,Sun,November 28,8:30PM ET,boxscore,W,,6-5,@,Indianapolis Colts,36.0,14.0,18.0,301.0,172.0,129.0,,16.0,303.0,279.0,24.0,5.0,0.76,18.67,1.71
13,Sun,December 5,4:05PM ET,boxscore,L,,6-6,,Oakland Raiders,13.0,28.0,18.0,286.0,265.0,21.0,2.0,22.0,368.0,117.0,251.0,1.0,-0.61,-11.87,-7.0
14,Sun,December 12,4:15PM ET,boxscore,W,,7-6,,Kansas City Chiefs,31.0,0.0,25.0,426.0,219.0,207.0,2.0,5.0,67.0,19.0,48.0,,17.07,19.46,-3.11
15,Thu,December 16,8:20PM ET,boxscore,W,,8-6,,San Francisco 49ers,34.0,7.0,24.0,374.0,266.0,108.0,,11.0,192.0,131.0,61.0,1.0,17.8,16.1,-4.31
16,Sun,December 26,4:05PM ET,boxscore,L,,8-7,@,Cincinnati Bengals,20.0,34.0,23.0,313.0,249.0,64.0,2.0,18.0,371.0,269.0,102.0,1.0,-2.5,-11.93,-0.29
17,Sun,January 2,4:15PM ET,boxscore,W,,9-7,@,Denver Broncos,33.0,28.0,20.0,447.0,283.0,164.0,1.0,18.0,337.0,191.0,146.0,2.0,6.5,4.77,-5.94
