Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Shaquil Barrett,29.0,ROLB,2,2,1,17,0,17,1,0,0,0,0,0,0.0,3,2,1,0,0,0,
2.0,Lavonte David,31.0,RILB,2,2,0,0,0,0,0,0,0,1,0,0,0.0,13,9,4,1,0,0,
3.0,Carlton Davis,24.0,RCB,2,2,0,0,0,0,1,0,0,0,0,0,0.0,7,5,2,0,0,0,
4.0,Jamel Dean,25.0,LCB,2,2,0,0,0,0,1,1,0,0,0,0,0.0,15,12,3,0,0,0,
5.0,Ndamukong Suh,34.0,LDE,2,2,0,0,0,0,0,1,0,0,0,0,0.5,8,4,4,0,4,0,
6.0,Vita Vea,26.0,NT,2,2,0,0,0,0,0,0,0,0,0,0,1.0,4,2,2,1,2,0,
7.0,Devin White,23.0,LILB,2,2,0,0,0,0,2,0,0,0,0,0,0.0,13,7,6,2,4,0,
8.0,Jordan Whitehead,24.0,FS,2,2,0,0,0,0,0,0,0,0,0,0,0.0,13,10,3,2,0,0,
9.0,Antoine Winfield Jr.,23.0,SS,2,2,0,0,0,0,0,1,0,1,0,0,1.0,14,11,3,1,2,0,
10.0,Tom Brady,44.0,QB,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
11.0,Mike Edwards,25.0,DB,2,1,1,0,0,0,1,0,0,0,0,0,0.0,11,10,1,1,0,0,
12.0,William Gholston,30.0,RDE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,0,
13.0,Jason Pierre-Paul,32.0,LOLB,1,1,0,0,0,0,0,0,0,1,5,0,0.5,2,1,1,0,1,0,
14.0,K.J. Britt,22.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
15.0,Ross Cockrell,30.0,DB,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,
16.0,Dee Delaney,26.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
17.0,Cam Gill,24.0,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
18.0,Steve McLendon,35.0,DT,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,0,0,0,
19.0,Kevin Minter,31.0,RILB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
20.0,Sean Murphy-Bunting,24.0,RCB,1,0,0,0,0,0,0,0,0,1,10,0,0.0,4,2,2,0,0,0,
21.0,Anthony Nelson,24.0,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
22.0,Rakeem Nunez-Roches,28.0,NT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,2,0,0,
23.0,Grant Stuard,23.0,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
24.0,Joe Tryon-Shoyinka,22.0,LB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,1,0,0,
,Team Totals,,,2,2,2,17,0,17,7,4,1,5,15,0,4.0,128,90,38,12,13,0,
