Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,212.0,77.0,36.3%,29.0,14.0,48.3%,51.0,28.0,54.9%
Opp. Stats,223.0,99.0,44.4%,21.0,13.0,61.9%,74.0,45.0,60.8%
Lg Rank Offense,,,27,,,23,,,21
Lg Rank Defense,,,27,,,27,,,21
