Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jay Fiedler,30.0,QB,1,1,0-1-0,15,28,53.6,122,0,0.0,1,3.6,6,38.7,20,4.4,2.75,8.1,122.0,50.0,3,17,9.68,3.39,1.94,0,0,
,Team Totals,,,1,1,0-1-0,15,28,53.6,105,0,0.0,1,3.6,6,38.7,20,4.4,2.75,8.1,105.0,50.0,3,17,9.68,3.39,1.94,0,0,
